WD	chr3L
H3K27ac	H3K27me3	H3K9me3	Pc
64	35	70	5
54	43	124	5
69	37	75	4
46	32	62	5
38	33	46	10
60	37	78	12
67	49	99	11
65	39	88	7
53	50	113	8
55	40	106	7
66	31	82	10
66	53	76	10
55	44	73	5
52	30	80	6
34	12	45	11
47	49	98	11
107	52	84	12
61	39	81	8
48	30	70	5
49	25	64	12
72	33	65	8
96	35	56	8
131	36	77	5
159	35	60	8
191	56	93	7
94	44	127	7
55	29	73	8
32	35	73	7
104	40	65	2
85	53	56	8
104	50	108	5
75	41	81	6
78	49	72	10
99	49	81	6
100	42	70	11
100	22	54	9
106	36	88	8
101	48	94	8
88	39	88	5
90	58	79	5
92	41	53	5
108	29	62	10
62	37	55	5
34	27	40	8
33	20	42	1
62	43	45	7
89	42	79	9
57	46	74	6
60	35	34	4
49	21	34	12
87	29	70	8
72	30	54	3
64	30	44	2
37	44	54	4
38	32	58	2
40	41	64	8
47	47	96	6
47	39	86	11
35	40	63	5
48	40	45	7
81	60	109	14
55	47	73	8
38	35	67	5
48	53	70	1
57	34	100	6
80	54	119	6
67	49	96	7
36	31	50	6
48	45	63	6
46	44	84	7
43	34	72	10
55	40	67	10
61	43	87	8
58	35	97	2
59	28	83	9
43	52	93	12
60	53	103	9
43	38	89	9
43	48	79	8
61	39	84	4
42	27	78	5
48	18	79	5
64	31	80	5
63	43	92	0
58	45	66	6
61	48	66	6
127	43	63	17
66	16	63	3
71	33	75	7
77	18	43	6
57	19	24	2
87	61	99	7
110	51	118	8
75	41	64	8
113	34	86	7
70	31	70	5
81	31	90	6
99	42	91	10
86	35	56	10
77	59	101	8
79	37	79	11
91	41	59	9
48	34	46	4
70	40	68	4
71	46	72	6
122	48	97	9
73	28	57	5
108	28	45	15
75	31	53	8
100	35	49	6
131	28	58	9
87	41	69	8
81	34	138	14
72	52	112	3
100	46	91	3
122	39	98	13
108	48	105	3
132	47	51	8
141	35	67	13
69	34	28	3
131	23	78	5
115	36	100	8
217	35	100	17
140	73	82	8
105	31	113	22
104	35	87	9
147	32	112	12
123	36	90	12
83	33	74	6
104	35	76	4
119	49	89	9
81	31	71	3
103	53	64	3
108	45	72	9
75	24	53	6
82	33	68	3
59	34	44	10
79	37	58	2
48	29	51	3
124	54	75	3
102	49	99	5
146	57	122	10
170	33	72	13
95	33	62	6
92	31	45	5
75	43	44	10
111	51	71	3
166	29	81	8
159	46	69	14
108	52	77	5
150	54	69	14
160	48	69	7
168	42	74	7
120	45	94	12
136	49	66	6
178	32	67	4
117	33	64	3
137	38	65	2
149	32	54	11
164	39	88	11
209	57	77	10
108	45	69	2
102	27	69	6
120	34	90	4
113	55	42	10
94	32	40	7
84	34	65	10
115	35	66	5
116	32	72	3
93	45	76	15
91	32	62	7
115	30	69	3
109	43	61	7
129	43	82	7
100	51	81	6
110	21	84	6
129	34	87	4
126	44	84	5
120	43	81	10
81	27	50	5
98	31	52	1
153	42	63	9
139	28	61	4
125	42	87	7
151	39	70	9
123	32	47	4
101	30	66	8
72	27	49	13
82	23	35	5
95	24	31	5
86	27	43	12
137	38	46	13
133	36	80	8
86	39	57	8
160	52	85	7
154	49	71	9
128	38	41	7
127	36	50	4
184	38	53	15
170	20	64	12
176	44	84	13
279	64	123	9
201	50	112	6
214	47	71	9
204	42	57	6
144	47	87	8
197	40	66	8
127	34	49	5
141	37	77	2
126	38	29	11
161	57	65	7
221	41	82	4
110	23	30	8
106	35	52	7
137	36	57	10
137	42	105	11
93	55	114	9
146	61	90	9
292	54	160	10
179	48	81	19
78	42	44	7
142	34	64	9
208	44	78	0
166	32	59	5
60	30	59	7
137	24	63	6
181	40	94	9
341	50	119	17
177	73	139	14
112	51	130	16
148	68	149	16
194	64	140	20
233	59	113	14
183	37	92	12
76	37	43	15
174	40	86	16
163	51	85	10
119	47	71	6
132	47	71	8
107	39	89	12
108	71	104	8
134	60	118	6
137	53	95	3
137	49	83	9
115	51	84	4
99	41	101	5
144	54	88	7
111	53	119	9
98	40	137	14
83	32	100	11
87	48	73	5
58	27	50	6
59	31	71	8
66	44	102	5
59	45	57	4
40	32	59	3
45	44	55	14
72	38	67	15
111	30	53	4
117	44	92	7
157	38	121	13
110	24	59	15
104	48	36	5
124	35	71	10
147	41	90	9
127	53	96	8
147	38	106	10
124	31	73	3
188	52	114	10
135	54	99	15
138	36	42	7
221	43	85	13
263	58	73	17
240	42	94	3
204	38	64	7
150	43	53	3
150	37	93	10
174	61	97	7
167	44	74	17
168	63	90	9
140	58	91	10
147	41	69	13
186	51	59	8
152	36	70	17
141	41	56	15
127	60	83	7
8	8	23	8
49	11	42	6
258	50	68	7
239	48	77	14
93	29	59	2
145	59	64	7
160	42	64	15
133	22	21	8
184	46	46	6
224	45	52	6
162	49	90	8
174	65	75	9
82	30	37	11
120	35	92	11
205	52	91	15
281	39	74	11
198	37	69	16
161	33	69	5
202	40	89	17
146	40	78	9
248	56	73	16
140	40	75	1
136	59	84	6
168	47	103	6
126	48	82	6
146	39	66	8
73	19	51	8
53	35	45	2
50	37	57	15
46	27	25	14
100	27	40	11
50	25	28	6
54	30	55	8
70	46	54	9
57	52	48	4
89	60	96	7
76	63	57	5
42	40	40	8
56	54	65	14
53	53	71	11
71	58	68	10
80	54	94	4
74	59	73	4
73	39	69	10
56	55	47	6
64	47	61	9
68	55	68	7
62	40	70	7
61	41	90	6
42	45	101	4
63	67	92	9
58	35	63	0
49	29	36	1
51	45	67	11
65	79	113	5
63	59	83	8
51	49	75	11
43	37	57	11
43	29	102	4
51	43	83	2
67	50	79	6
95	50	87	19
115	75	98	11
115	48	110	10
98	65	86	9
131	58	117	12
111	52	84	9
129	53	72	7
102	43	69	1
71	48	78	4
12	42	36	3
100	52	54	8
69	69	99	10
52	30	92	6
42	36	68	2
71	31	82	2
30	30	48	1
79	65	90	4
105	55	76	12
68	56	95	8
59	66	80	4
104	60	99	10
118	82	157	2
77	29	91	10
71	46	63	5
64	49	57	12
67	48	47	15
71	59	75	8
61	65	69	12
124	72	94	6
103	63	141	6
88	62	123	5
72	85	86	15
54	53	43	14
80	49	51	1
84	25	75	6
86	49	116	8
75	48	92	3
38	28	48	5
65	46	111	11
47	64	66	4
50	60	59	6
49	59	85	4
66	91	90	7
60	76	98	6
76	89	119	0
54	86	55	2
50	82	79	8
43	54	73	8
35	46	73	6
44	57	79	10
40	43	83	8
47	60	56	5
59	74	79	10
41	86	102	4
46	46	92	6
29	39	35	4
43	52	79	9
29	58	52	7
61	72	89	6
46	87	85	3
57	88	80	3
68	108	93	8
59	95	73	2
31	71	79	5
46	81	70	3
61	63	73	4
51	60	68	6
51	54	53	6
48	59	63	8
37	49	62	8
40	70	91	2
37	85	51	8
59	67	67	11
59	63	99	17
56	88	118	3
48	86	98	12
49	70	81	12
39	75	104	13
52	58	76	2
46	82	92	8
71	78	81	11
73	79	71	6
66	65	86	5
59	46	66	2
51	46	45	3
63	82	72	6
71	74	77	3
81	72	80	6
31	43	29	4
61	54	90	7
115	49	114	10
104	78	85	13
60	43	54	7
94	36	72	11
102	57	86	7
87	72	44	6
90	43	79	8
91	53	70	0
112	58	70	7
125	59	74	7
142	66	89	5
186	64	110	13
143	71	117	9
116	73	76	3
155	45	95	10
117	41	52	11
120	52	67	11
164	67	85	8
125	80	114	7
121	64	93	9
155	63	87	14
84	72	135	10
108	54	128	3
69	52	102	7
63	51	96	11
44	53	95	10
43	49	111	4
37	62	69	5
60	70	94	13
41	50	92	5
27	39	45	2
26	35	56	1
78	86	87	14
50	75	79	3
42	42	39	4
27	51	50	9
36	39	57	6
71	50	58	9
46	38	41	10
61	44	68	8
68	56	51	11
78	78	59	7
86	60	77	11
99	67	95	6
85	63	117	15
64	61	100	10
69	80	113	8
70	60	77	5
107	75	82	13
77	73	63	10
78	84	77	7
70	97	81	3
44	87	68	5
54	115	71	8
54	67	77	8
65	80	85	9
68	94	79	5
28	60	36	9
74	65	112	10
37	68	70	11
70	58	83	5
88	67	90	6
97	86	85	2
60	63	53	7
55	88	51	7
80	68	50	6
49	65	35	6
65	64	126	5
60	69	77	16
62	80	108	9
63	36	49	8
79	48	47	9
77	79	86	14
44	49	71	7
58	61	88	4
46	69	119	2
69	111	93	7
44	67	102	8
24	41	33	4
25	37	43	3
55	64	79	9
51	37	48	6
76	63	93	10
91	56	111	13
75	64	73	7
92	71	66	6
88	71	82	5
67	84	85	11
36	48	44	1
54	77	119	8
43	70	128	5
52	54	87	4
39	59	53	6
48	57	64	6
57	73	92	13
57	46	78	10
52	56	71	4
30	41	65	4
34	33	90	9
38	42	71	5
23	20	55	8
62	45	80	10
30	38	46	7
68	57	79	12
53	55	93	5
71	56	100	10
43	41	79	3
58	57	82	8
50	33	54	11
11	50	32	3
33	41	50	2
57	42	64	6
74	51	84	4
85	45	100	4
80	42	75	7
71	53	98	5
80	44	102	9
44	41	61	4
60	36	57	7
46	37	63	13
66	55	86	6
47	59	81	9
46	42	55	4
27	27	38	2
34	34	46	7
66	48	75	7
12	33	18	6
36	49	65	7
69	61	81	7
65	27	53	5
41	40	41	8
40	44	40	6
45	57	37	2
53	65	52	4
57	60	81	10
80	58	95	7
57	64	61	9
58	58	72	8
29	32	32	3
35	41	23	4
54	55	65	13
57	51	94	4
63	57	103	1
53	72	69	4
31	35	20	10
29	33	34	8
55	40	90	22
37	49	60	10
32	51	67	7
20	52	70	7
31	44	46	5
50	59	83	7
45	36	94	8
28	81	83	13
30	53	52	2
32	36	37	2
43	49	58	13
35	45	91	6
32	41	85	3
41	46	69	6
41	40	35	14
16	12	25	4
53	46	70	7
73	68	84	3
69	57	123	5
46	49	72	2
47	54	99	6
43	48	85	4
49	44	85	7
52	70	67	8
54	48	99	12
64	61	107	6
36	45	50	1
41	55	85	10
38	44	59	8
35	50	47	8
36	42	87	14
71	56	106	5
55	65	87	9
41	54	54	3
20	43	39	2
38	28	74	14
38	42	68	10
41	30	62	17
36	45	74	10
46	46	65	2
34	48	61	6
51	32	58	3
36	38	47	7
54	48	80	7
46	60	85	7
47	55	78	16
32	37	65	12
50	34	42	2
35	36	47	5
45	35	57	6
53	62	51	12
37	49	101	11
44	50	68	7
45	51	86	6
46	49	74	7
60	52	58	7
31	53	76	9
52	64	99	9
47	54	121	7
33	32	72	8
63	58	98	4
57	54	73	7
42	47	82	6
43	48	75	5
34	48	66	8
21	38	54	3
31	42	51	9
32	40	63	12
39	37	81	8
41	29	47	5
25	48	77	7
43	45	78	4
43	43	68	5
39	31	46	4
35	24	40	2
36	28	66	8
46	46	70	2
26	33	77	3
21	33	64	2
29	26	37	7
74	52	91	6
41	58	119	3
41	57	68	11
44	63	70	7
43	61	56	7
56	29	44	6
46	28	35	7
66	38	98	2
57	36	82	7
51	70	86	3
32	29	76	7
42	43	66	8
34	51	59	6
62	39	98	2
47	43	71	7
39	38	54	5
41	43	65	1
35	40	73	3
28	34	59	4
48	54	89	4
27	38	60	4
39	35	68	5
47	50	100	8
46	43	55	5
40	62	67	14
32	64	72	6
20	47	84	10
42	47	71	11
53	47	103	3
66	47	109	3
49	61	74	7
27	39	50	10
42	64	65	7
44	49	91	3
22	43	69	6
29	58	64	5
22	38	42	4
39	22	61	8
41	47	80	9
43	41	66	8
38	27	43	6
51	55	74	12
34	34	93	8
69	47	67	5
47	52	69	9
40	52	46	13
46	53	83	9
56	65	91	6
53	54	92	3
58	44	75	7
38	55	70	4
46	66	114	5
45	69	100	6
51	64	96	6
60	59	58	9
36	55	93	9
36	45	78	11
34	41	66	10
45	34	70	7
33	37	63	3
41	41	65	10
39	49	58	16
33	46	71	9
34	36	91	9
27	43	82	5
60	44	82	6
54	56	79	8
50	64	71	8
32	54	71	10
23	32	48	6
30	43	88	3
42	58	92	8
28	53	52	0
35	68	60	4
27	50	79	5
20	52	56	9
26	48	46	2
24	49	87	0
55	47	68	4
50	53	95	12
43	41	89	12
45	40	46	9
53	30	92	4
23	27	28	4
41	25	55	4
25	26	24	3
52	30	36	4
6	6	4	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6	10	11	1
57	55	64	4
49	35	77	5
30	41	64	5
35	43	62	7
37	55	69	2
27	24	42	7
49	35	47	12
49	33	34	7
67	46	59	6
60	65	96	6
72	49	88	7
47	41	48	14
55	52	62	8
54	55	81	8
52	51	77	10
38	34	53	6
52	44	49	8
53	46	97	3
40	63	64	4
47	69	73	6
42	54	55	13
44	55	90	8
44	51	58	5
65	40	104	8
62	58	74	7
69	35	107	2
45	55	76	3
38	49	81	7
37	44	78	5
29	50	66	4
41	34	83	3
48	55	101	7
51	41	79	1
45	39	69	5
30	31	37	4
39	27	66	10
33	36	78	0
13	35	37	5
37	39	82	10
37	36	54	11
37	54	61	1
47	47	85	3
43	42	105	2
55	49	81	2
50	47	84	4
44	62	74	7
52	41	68	5
62	38	73	4
48	39	44	7
35	42	48	3
49	40	70	8
56	39	83	6
50	35	62	3
20	23	26	5
33	20	58	7
50	28	69	9
39	43	48	9
25	33	49	0
30	47	82	3
21	49	43	8
56	51	68	10
26	52	96	9
37	34	91	8
29	29	60	7
29	47	70	3
43	30	35	16
49	42	80	12
39	44	35	2
35	34	19	9
49	31	60	5
52	43	54	11
75	46	118	9
39	59	55	4
35	63	61	11
29	44	67	4
58	50	56	4
53	55	81	12
47	53	109	2
43	42	88	3
47	61	78	5
67	52	90	12
44	63	79	5
55	47	94	5
52	52	77	5
61	50	87	3
49	34	64	1
28	34	34	3
46	41	71	2
54	45	63	8
22	16	22	4
48	45	65	4
61	48	80	5
69	40	65	3
72	59	116	9
69	59	117	7
41	53	84	8
30	46	70	13
28	71	54	11
43	41	59	2
22	46	57	8
46	62	77	4
58	54	83	5
32	42	71	3
43	43	68	8
55	60	104	8
56	45	74	11
33	59	81	8
59	42	69	11
61	50	65	6
80	43	51	13
66	66	92	6
59	56	92	6
41	29	92	5
57	70	104	6
45	61	92	11
34	49	56	4
54	28	46	5
39	33	45	7
54	52	57	6
60	57	90	10
33	49	58	9
48	51	70	3
47	42	61	10
54	56	69	10
31	33	35	5
33	28	49	9
44	41	93	6
88	70	141	11
84	62	94	5
36	42	59	7
51	46	85	8
48	45	58	6
65	42	87	10
56	51	80	2
32	57	86	12
45	53	98	7
46	47	73	5
30	34	83	12
45	50	73	6
33	64	68	5
39	42	56	9
50	50	62	9
35	36	60	5
35	29	78	7
33	35	80	8
31	50	65	9
35	60	79	9
49	41	90	9
49	69	64	5
21	36	63	3
49	48	40	4
61	68	84	8
14	18	38	2
0	0	0	0
3	2	3	0
3	2	1	0
1	0	0	0
1	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	2	3	0
22	43	48	3
29	30	54	5
52	24	73	7
45	53	122	7
23	49	72	7
32	31	48	15
36	36	86	4
46	53	86	5
40	56	91	5
27	37	66	7
23	40	50	3
42	40	85	2
42	49	71	5
42	54	100	6
43	57	68	9
53	38	105	7
45	45	75	5
50	38	55	9
47	37	50	6
59	39	76	7
71	51	73	10
43	30	100	5
37	33	57	1
42	29	63	11
48	67	91	15
45	40	74	7
45	54	82	2
17	37	44	3
31	31	72	5
23	56	61	3
37	47	99	5
54	51	76	11
43	38	57	10
19	41	56	3
116	48	69	9
52	29	75	8
53	47	67	0
63	32	82	10
66	51	68	14
60	43	88	4
60	47	66	2
55	34	88	7
37	45	75	4
46	37	73	16
60	46	100	9
61	43	73	8
72	45	104	14
27	23	37	0
39	45	36	4
61	60	78	6
58	65	77	3
46	61	110	10
59	59	80	6
47	74	91	5
37	74	78	4
54	63	80	11
52	44	76	10
48	38	68	13
38	41	50	6
31	35	37	5
41	27	45	6
33	26	63	2
43	39	89	5
47	43	94	4
28	51	90	8
37	47	69	10
36	45	61	2
49	35	95	6
37	26	76	4
60	62	102	14
23	58	96	9
36	33	107	6
31	43	92	4
29	42	69	6
49	43	54	13
41	52	84	8
66	35	77	8
33	38	62	7
47	37	30	7
32	31	42	1
48	35	66	6
29	48	60	8
43	39	59	6
47	54	79	7
46	38	71	9
61	33	38	14
56	49	32	4
73	59	79	4
40	48	72	7
32	52	86	7
35	34	62	6
43	38	79	7
14	43	71	8
43	46	57	9
57	38	90	11
46	37	80	7
66	46	66	8
75	35	77	7
55	63	80	16
63	40	94	6
41	34	34	6
48	57	63	7
40	59	61	9
41	71	60	13
30	36	53	9
32	62	81	4
39	48	109	5
32	50	78	2
19	73	88	10
41	35	69	7
42	51	69	5
42	63	79	7
28	32	62	1
36	47	95	5
49	47	89	9
49	44	60	7
65	63	71	14
49	40	71	6
41	35	77	10
48	56	73	6
60	66	88	7
70	50	72	5
42	33	51	3
42	28	54	5
45	32	54	4
47	42	52	7
28	37	72	5
32	43	51	5
34	32	41	3
39	39	83	5
37	47	71	9
30	50	89	7
39	39	57	8
33	32	43	7
38	36	33	5
70	53	88	5
27	48	81	11
23	44	68	5
10	28	44	5
14	28	40	9
36	51	58	5
36	49	60	4
49	46	66	2
43	38	41	5
37	49	43	10
48	45	38	8
38	31	62	5
12	15	15	3
37	49	100	8
63	54	79	6
45	51	80	5
40	43	59	7
30	38	36	6
38	37	68	2
27	64	68	5
38	54	85	4
20	56	70	7
40	43	44	5
39	41	72	8
47	54	87	5
52	45	80	11
26	47	78	8
22	47	52	7
26	23	38	5
33	33	53	2
51	36	83	7
51	52	81	2
58	37	64	2
50	48	69	6
32	40	70	8
55	40	54	8
52	53	80	8
35	48	59	9
47	45	84	12
49	50	69	5
57	59	68	7
71	39	93	4
77	54	117	9
45	51	81	11
45	53	94	12
22	47	71	10
26	32	44	5
21	16	34	8
38	34	40	10
57	45	61	5
63	55	74	6
61	50	73	8
38	33	29	3
30	50	77	5
35	53	74	6
38	36	55	10
33	43	59	10
46	65	60	6
57	77	68	8
54	49	96	9
30	65	73	4
55	48	84	7
41	38	66	7
50	53	78	13
51	27	60	9
62	42	56	4
42	37	64	8
42	45	56	7
41	52	79	6
52	51	80	11
54	50	77	7
39	63	92	9
58	51	97	6
50	48	84	10
40	45	51	3
54	50	75	10
55	68	101	10
38	65	70	8
33	43	87	10
42	63	73	10
37	64	62	5
44	47	96	4
49	69	105	6
31	55	76	6
40	59	65	6
33	52	58	6
33	31	92	4
39	36	77	6
40	40	54	8
25	35	66	12
47	58	61	10
60	62	112	12
35	51	79	14
41	38	74	10
51	52	61	4
28	33	35	5
34	30	36	8
24	42	58	8
33	45	87	10
38	55	58	11
39	42	88	10
20	21	28	0
37	36	60	6
37	43	60	5
36	42	35	4
16	39	43	3
30	17	34	5
33	37	53	8
53	41	84	5
51	46	84	6
34	46	72	4
31	38	57	11
45	36	85	7
40	50	73	4
42	54	63	11
29	59	42	7
41	39	51	4
41	50	54	17
45	45	96	14
48	71	88	9
40	44	89	9
49	49	74	8
53	54	75	8
48	64	102	13
58	64	72	9
40	51	49	9
36	37	48	11
36	38	35	6
48	59	78	13
31	39	52	4
23	28	52	4
44	55	86	7
43	38	77	7
32	53	56	8
40	58	56	6
57	50	83	13
56	51	77	6
59	50	57	10
33	37	37	7
37	50	24	8
59	54	66	10
47	47	72	4
52	43	84	9
56	36	82	4
44	52	73	6
13	40	31	8
54	66	72	7
39	50	59	7
42	44	73	8
26	20	32	3
36	36	62	15
41	52	68	9
31	41	57	12
45	41	55	6
49	45	95	10
68	70	69	6
70	55	85	4
30	26	78	7
36	44	54	8
42	69	69	12
61	41	60	14
34	36	68	3
69	62	91	5
68	49	111	2
69	53	104	13
68	67	114	9
32	40	68	6
57	40	74	7
38	33	50	1
47	38	93	6
157	74	116	15
85	54	99	4
160	51	138	5
103	45	90	11
94	46	65	16
82	53	68	8
109	52	102	11
99	55	112	6
109	41	75	6
100	43	56	7
57	41	86	4
84	49	68	3
93	39	92	4
94	29	82	4
58	51	66	6
50	46	63	13
68	30	77	16
74	51	83	11
58	46	84	11
81	48	116	8
86	42	91	18
50	57	81	13
54	37	66	2
77	47	59	5
88	45	84	7
48	19	31	7
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15	5	3	2
80	35	71	7
252	46	82	17
204	54	69	11
219	45	77	10
155	62	88	5
115	43	115	14
131	47	89	6
117	36	89	8
88	44	87	14
95	36	68	10
125	34	50	6
180	42	90	8
155	32	76	4
182	49	68	12
235	47	90	12
170	46	90	10
196	40	50	11
117	40	73	9
132	62	87	10
145	45	69	6
191	37	66	14
186	29	72	3
260	51	118	14
192	28	83	17
147	43	87	12
145	56	85	6
73	58	103	3
49	38	79	3
45	49	97	4
44	42	108	6
71	41	86	4
74	42	70	9
66	40	77	9
37	32	91	3
47	26	54	5
42	28	79	8
52	31	90	14
56	52	84	3
60	42	61	3
50	28	60	8
38	21	55	8
132	62	84	9
200	40	106	14
100	25	51	3
55	46	71	6
51	46	85	8
96	42	96	3
33	18	40	3
0	3	20	1
73	38	62	10
192	67	98	17
107	41	80	8
172	64	112	9
123	39	68	7
95	46	63	3
78	40	86	4
76	24	78	4
92	45	90	9
92	49	107	10
88	35	105	11
70	52	89	8
63	45	95	8
50	45	77	8
59	35	80	1
51	48	35	5
113	51	70	5
106	45	62	8
115	41	53	7
60	36	52	7
93	30	102	3
81	40	88	11
86	32	94	9
57	32	77	12
64	37	52	3
72	28	95	12
63	42	58	8
69	55	75	12
61	42	83	7
52	48	96	3
83	43	88	5
65	54	75	8
36	29	56	6
37	15	45	7
48	36	57	6
78	42	77	15
74	35	60	9
88	49	66	11
84	41	87	15
131	54	126	7
177	73	127	11
82	73	113	6
207	81	87	15
167	59	97	10
128	41	81	16
82	27	61	9
70	16	40	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
91	35	71	11
143	45	96	13
91	39	85	10
119	60	87	8
137	53	107	13
82	35	71	5
198	30	48	20
298	58	105	10
139	35	69	14
128	48	52	11
90	39	70	4
152	39	56	12
113	42	63	17
114	56	56	10
178	47	88	11
198	48	110	12
134	28	55	5
93	42	42	6
113	55	90	11
189	34	61	8
213	68	131	17
249	49	84	14
335	45	137	5
204	40	80	12
175	31	63	18
245	87	91	11
185	52	93	17
210	61	105	9
271	38	121	16
182	33	75	6
129	43	54	8
151	50	59	5
103	64	65	11
87	30	44	6
93	40	68	4
144	55	97	10
115	44	99	10
143	46	110	7
137	45	59	11
88	34	50	8
101	37	115	8
84	49	99	12
161	40	80	12
109	39	51	12
74	52	67	3
54	29	76	7
75	33	81	5
69	59	66	8
107	58	111	10
76	39	79	7
61	31	50	10
77	48	70	8
38	28	31	0
68	34	53	4
111	44	84	5
113	41	89	17
124	55	85	12
82	54	101	14
120	45	84	24
160	44	101	12
75	46	80	5
82	46	94	8
106	45	98	7
59	48	58	2
54	33	42	12
63	40	62	6
76	56	88	3
81	59	80	9
61	28	67	3
69	44	61	12
63	61	77	20
56	37	41	12
73	39	59	8
58	35	64	3
52	34	56	8
87	42	90	17
87	57	106	8
61	38	93	9
41	40	69	10
52	33	66	4
65	39	63	3
59	41	80	7
59	43	66	3
74	17	72	8
86	42	57	9
73	38	73	7
84	56	99	6
70	48	96	9
82	36	68	5
89	42	92	7
118	56	103	6
76	33	78	5
76	40	88	8
36	42	44	9
6	15	7	0
41	18	26	3
66	37	49	6
53	40	47	10
85	39	61	10
85	37	77	7
51	44	98	15
29	30	53	6
42	23	46	11
67	30	54	4
64	49	103	6
72	33	40	7
155	34	48	11
93	41	96	6
72	46	102	8
77	28	88	10
64	45	75	8
75	33	57	4
61	29	69	11
56	37	74	13
79	53	75	13
87	36	85	5
67	36	57	3
84	51	108	10
77	60	113	11
76	54	96	10
59	41	112	6
70	44	88	6
86	42	82	9
77	51	54	12
58	64	75	15
36	42	69	9
75	47	89	6
91	41	101	5
139	60	94	8
23	27	58	0
64	45	40	8
66	39	20	18
37	40	61	9
36	48	61	7
74	33	50	5
70	26	44	13
54	46	58	0
63	37	62	6
77	35	56	9
105	44	83	19
89	67	89	5
93	49	98	10
109	30	63	9
161	56	95	5
184	62	108	5
201	60	81	14
108	57	81	9
202	52	107	16
127	47	63	12
94	42	67	6
95	59	73	5
78	38	73	7
91	66	72	2
79	48	123	9
79	39	84	9
111	36	92	10
143	61	135	20
157	78	131	11
57	30	51	2
18	15	28	2
137	71	107	9
91	47	90	11
84	39	65	3
69	60	90	13
81	51	85	6
36	25	49	3
61	47	85	7
75	58	44	14
49	40	56	6
60	37	79	4
67	56	78	7
78	58	83	10
59	56	64	3
57	45	71	11
60	50	108	6
41	61	63	5
43	56	91	7
70	41	65	7
58	53	62	8
48	29	65	4
69	54	71	8
65	30	34	8
111	32	88	10
78	38	50	7
126	48	94	4
88	63	92	3
99	49	68	9
82	61	89	7
99	53	94	7
150	64	58	16
53	32	35	9
73	36	59	10
101	49	111	3
102	49	79	13
129	50	99	6
109	54	95	11
149	70	96	8
96	47	73	10
78	56	72	20
107	77	152	20
105	69	88	13
108	53	71	10
109	56	104	7
108	54	107	6
68	52	94	19
66	51	65	4
85	63	92	11
72	60	72	9
73	80	69	14
64	58	70	4
78	83	79	3
63	77	86	3
60	69	85	6
64	65	65	8
96	77	88	2
84	65	81	8
62	37	67	3
78	79	108	13
111	59	105	11
72	62	97	12
125	59	116	10
109	67	94	11
80	64	94	12
65	32	59	4
79	52	88	7
88	39	81	5
77	28	54	6
62	36	60	10
64	32	70	13
56	30	60	6
64	38	72	9
68	27	87	4
81	36	79	6
67	41	64	3
77	48	66	11
85	38	78	11
59	34	87	3
75	51	79	7
63	28	51	5
77	36	59	8
104	41	57	4
66	47	57	9
84	21	75	18
80	46	99	7
55	31	98	7
85	42	111	4
66	43	117	7
79	58	78	7
66	51	68	11
63	41	61	8
72	34	74	9
55	53	66	6
78	45	71	9
81	47	103	7
74	58	133	5
71	53	104	11
55	48	76	5
76	30	74	4
90	40	64	8
84	39	75	10
90	41	56	4
64	33	59	7
115	46	63	6
46	23	45	6
98	65	84	6
161	43	118	3
96	36	106	7
73	46	81	11
71	42	114	10
63	34	56	8
43	13	27	12
40	28	37	6
87	33	83	2
105	27	66	6
139	45	90	9
148	46	68	11
146	51	80	10
157	58	139	13
146	42	86	6
209	48	95	9
201	45	91	6
112	40	52	6
98	41	60	8
116	45	97	6
197	43	91	4
