seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
chr2L	9906633	9932378	25746	*	7.60186536066554	8.54680140115131	3.86290674018862	0.129823140899007	0.25296979047545	0.99997107445112	0	747.95	0	29.1
chr2L	8823645	8831670	8026	*	10.8151845534441	10.4896720522005	11.0806036255379	-0.00391288023094302	0.25373213013143	0.99997107445112	1307.63	1568.02	1982.88	2348.48
chr2R	11472465	11511695	39231	*	12.7176601777211	12.4016417719012	12.9767412990916	-0.00382461849078508	0.254984085486369	0.99997107445112	4061.3	6760.41	6434.52	9687.46
chr3R	12193011	12201473	8463	*	6.22027886599372	7.18252701555436	1.9453689003806	0.157623234373176	0.255090058371778	0.99997107445112	0	290.53	0	7.7
chr3R	8339043	8354817	15775	*	6.89251160516468	7.85033058521317	2.77544389893828	0.148889126006805	0.258246607597305	0.99997107445112	0	461.55	0	13.69
chr2R	24131551	24204187	72637	*	8.74545776284596	9.70534734046313	4.55680361246294	0.152669992279908	0.259793848917882	0.99997107445112	0	1669.67	0	47.07
chr3L	431906	435906	4001	*	10.4859262075037	10.1598889639835	10.751693557985	-0.00386706948932891	0.260017593712039	0.99997107445112	1081.28	1206.75	1745.2	1703.16
chr2R	11754817	11816424	61608	*	13.2280199002447	12.9547827097858	13.4576561000941	-0.00349635437448517	0.260396913567769	0.99997107445112	5727.19	10151.26	10395.03	12105.26
chr2R	7276101	7302806	26706	*	11.2004368699997	10.7121444224022	11.5645965046714	-0.00585638452554095	0.260568557535669	0.99997107445112	921.69	2433.42	2548.86	3509.02
chr3L	12195791	12201030	5240	*	6.14176218934692	7.10186935220913	1.9453689003806	0.152398241795351	0.26249549135564	0.99997107445112	0	274.73	0	7.7
chr3R	31497235	31508992	11758	*	11.1687615746287	10.8888036762271	11.4031218044292	-0.00348650279551983	0.265962794387255	0.99997107445112	1744.05	2048.11	2682.8	2733.61
chrX	18275233	18286596	11364	*	10.6006332347592	10.2698827687789	10.8695193906232	-0.00385925276433842	0.266632610475885	0.99997107445112	1164.33	1304.97	1663.78	2078.02
chr3L	390633	395255	4623	*	10.3396063811005	9.99789543810414	10.6156802357467	-0.00395428677270243	0.267429018726125	0.99997107445112	959.15	1085.87	1439.23	1698.88
chr2R	23321659	23328745	7087	*	10.1906591054465	9.80823645580094	10.4926584056583	-0.00437702917999539	0.267606017905087	0.99997107445112	723.02	1070.07	1393.27	1488.34
chr2R	23282113	23286113	4001	*	9.07105272657371	8.60554348011255	9.42243749936213	-0.00545433634261274	0.26791861818371	0.99997107445112	299.63	479.4	726.18	646.17
chr2L	21826593	21839011	12419	*	10.4001602644835	9.9290303627962	10.7547259573747	-0.00554227589153635	0.268243794209716	0.99997107445112	622.06	1327.63	1495.7	1959.92
chrX	6984486	6989188	4703	*	7.43478838213639	6.07438359727676	8.12232123126756	-0.0271844705623534	0.268705158433605	0.99997107445112	9.77	125	216.67	340.63
chrX	1771719	1855667	83949	*	11.8967906049463	11.4977062086245	12.2090614701772	-0.00456797361081972	0.269009253035028	0.99997107445112	2056.71	3726.71	3318.37	6151.05
chr3R	30599489	30603489	4001	*	5.48855150643799	6.44669784920657	1.36040639965944	0.147581029446811	0.271086343247007	0.99997107445112	0	174.45	0	5.14
chr2R	7309395	7315495	6101	*	9.88471217611791	9.48899986364045	10.1949196705859	-0.00450447903925671	0.271699304590563	0.99997107445112	568.32	868.83	1074.17	1270.09
chrX	20184487	20188487	4001	*	0.191425760044427	0	0.956332597686179	-0.0263627340311197	0.275817905469168	0.99997107445112	0	0.69	1.31	2.57
chr3R	19244130	19250136	6007	*	10.1756023088961	9.8130235901858	10.4651144238168	-0.00410206811426008	0.276034769554626	0.99997107445112	752.33	1046.72	1386.7	1440.41
chrX	17625895	17641003	15109	*	5.42654550757511	6.38282566604019	1.36040639965944	0.143713894242843	0.277167545978707	0.99997107445112	0	166.9	0	5.14
chr2L	19320938	19328106	7169	*	10.7328325589081	10.3962676726683	11.0055429730049	-0.00382232656271356	0.279110171827478	0.99997107445112	1099.19	1596.18	2018.34	2093.43
chr3R	23139906	23143906	4001	*	9.92467113832465	9.57627067336215	10.205087725028	-0.00393150140694137	0.279955881697094	0.99997107445112	675.8	850.98	1126.7	1234.15
chr3L	12656903	12664247	7345	*	10.7830482280127	10.4971993295837	11.0215186172719	-0.00341325809379609	0.280279766025271	0.99997107445112	1447.67	1443.02	2056.42	2101.13
chr2R	14210413	14214413	4001	*	9.8365132667851	9.45852134826111	10.1357486380925	-0.00423793898696579	0.281003673626206	0.99997107445112	565.07	842.05	1071.54	1178.52
chr3L	20239053	20267554	28502	*	7.89840067719211	8.82542791368123	4.55680361246294	0.107650930545256	0.281074464974098	0.99997107445112	0	907.3	0	47.07
chr2L	5941643	5957235	15593	*	7.77322994405757	8.70237699755492	4.39015374305349	0.109443663999119	0.284258233868838	0.99997107445112	0	833.12	0	41.94
chrX	6522323	6670258	147936	*	12.3903894755807	11.9978126017013	12.6986714099704	-0.00438741153054103	0.285270621069976	0.99997107445112	2551.75	5627.84	4740.53	8555.16
chr3R	6997228	7003423	6196	*	9.05568502223196	8.52904059867786	9.44065495545939	-0.00629784677150808	0.285687973377724	0.99997107445112	231.24	507.56	606.68	783.11
chr3R	6684728	6690039	5312	*	9.79266601644298	9.43593581909472	10.0784439991665	-0.0039739731360601	0.287180664483425	0.99997107445112	644.86	740.4	923.16	1239.28
chr3L	20373896	20395553	21658	*	7.49158214399563	8.42667995562961	3.98489726456723	0.115215773249281	0.287371298912212	0.99997107445112	0	688.2	0	31.67
chr3L	12430668	12434668	4001	*	9.58596983788825	9.18657541467499	9.8984300180802	-0.00445065245364186	0.287578950301807	0.99997107445112	451.08	714.3	850.93	1057.84
chr3R	25080684	25086878	6195	*	10.5989260021417	10.2703555370079	10.8663717251948	-0.00367562382718862	0.290576141286713	0.99997107445112	1042.2	1427.91	1758.33	1975.32
chr2L	5402280	5418593	16314	*	11.3816826333745	10.992807825631	11.6876823060023	-0.00429895660267322	0.292720049996058	0.99997107445112	1299.49	2776.14	2888.97	3708.43
chrX	17446774	17454543	7770	*	8.98383894947979	8.53081160291108	9.3280898641127	-0.0051508588436165	0.293335277379745	0.99997107445112	403.85	335.86	496.38	789.1
chr3R	27986384	27990384	4001	*	5.46208059001029	6.41220947282128	1.58279882099589	0.132772010047724	0.295224315435975	0.99997107445112	0	170.33	0	5.99
chrX	15270405	15274405	4001	*	3.08714297904162	4.01260201411204	0	0.103781969229191	0.295933500012979	0.99997107445112	0	32.28	0	1.71
chr3R	13899853	13906620	6768	*	10.7674787863202	10.4717206893099	11.01279901921	-0.00336314861542774	0.297588626103469	0.99997107445112	1317.4	1522.69	1873.89	2258.61
chr2R	22983374	23050325	66952	*	13.4626454934904	13.2766711010578	13.6273607755998	-0.0030376560201728	0.297968434305978	0.99997107445112	8347.33	11500.19	11760.73	13548.24
chrX	17701024	17754007	52984	*	10.9254371582634	10.4192216339172	11.299428374307	-0.00590874377367425	0.300110945326714	0.99997107445112	721.39	2017.2	1749.14	3291.63
chr3R	28583264	28587264	4001	*	9.80603845509907	9.48826505967718	10.0662963992658	-0.00352409634191589	0.300150227758123	0.99997107445112	695.34	741.08	1030.84	1113.47
chrX	14747376	14751376	4001	*	8.68773254094921	8.20088960785291	9.05108874564272	-0.00560683929200895	0.30038871920611	0.99997107445112	267.06	321.43	424.15	636.76
chr3R	29317644	29321644	4001	*	4.6377674042849	5.58729617937937	0.775443898938285	0.131235037685413	0.300907207326058	0.99997107445112	0	96.16	0	3.42
chr3R	4477207	4489677	12471	*	6.73746117116545	7.68442535522319	2.9453689003806	0.128335211440842	0.301071921850489	0.99997107445112	0	411.41	0	15.41
chrX	1573132	1675608	102477	*	11.7062570003205	11.4114321244106	11.9509355202691	-0.00332977456555127	0.301767758415995	0.99997107445112	2224.44	3223.27	3294.74	4623.35
chr3R	23202034	23206034	4001	*	9.45416141569477	8.97016202846774	9.81593786219055	-0.00554188312603308	0.302079584575673	0.99997107445112	291.49	711.55	833.86	968.83
chr3L	23134623	23140271	5649	*	1.71698954416504	2.33986479501142	0.596879760597642	0.0203131607333867	0.302215413945453	0.99997107445112	3.26	6.87	1.31	1.71
chrX	2543427	2547427	4001	*	8.19444026983917	7.59657096459575	8.61588812742716	-0.0074676303273743	0.303092191872975	0.99997107445112	156.33	230.77	336.17	448.47
chr2L	3578769	3582769	4001	*	10.1439922722785	9.83445865080117	10.398704140331	-0.00342475709981042	0.305424473173993	0.99997107445112	920.06	905.92	1286.9	1413.02
chr3R	28538324	28542324	4001	*	9.53367072585582	9.17007942854202	9.82382683283523	-0.00393858134800946	0.305679393335649	0.99997107445112	467.36	684.76	854.87	957.71
chrX	14478086	14482086	4001	*	8.36734769127208	7.83143639404988	8.75721967610097	-0.00636573151303185	0.306913351614273	0.99997107445112	198.67	256.87	369	496.4
chr2L	3823675	3829099	5425	*	10.1318388042193	9.77901989644852	10.4151056379136	-0.00381862067993238	0.306997148064309	0.99997107445112	708.37	1048.78	1289.53	1441.27
chr2R	22241963	22288469	46507	*	13.209284613962	12.9998541692212	13.3921312073336	-0.00292934123564863	0.307105232372944	0.99997107445112	6722.16	9660.18	9521.78	11979.45
chrX	11776784	11780784	4001	*	7.65764489337804	6.9128732589416	8.14640428002451	-0.0104010128718261	0.307238398932466	0.99997107445112	96.08	144.92	253.44	313.24
chrX	17567228	17571228	4001	*	8.69410961518589	8.2445162993753	9.03638076120136	-0.00502679252803057	0.30748958455789	0.99997107445112	294.75	311.82	459.61	590.54
chr3R	29687311	29691311	4001	*	10.0502344791589	9.68483029653326	10.3415417221473	-0.00394964328933116	0.307580874393832	0.99997107445112	635.09	1011.01	1265.89	1329.15
chrX	5046273	5072929	26657	*	10.0479645437527	9.54499248003828	10.4201905596994	-0.0058077936310252	0.311418377424918	0.99997107445112	444.56	1049.47	936.29	1804.15
chr3R	16007105	16021133	14029	*	10.4893481007759	10.0405020486078	10.8311874530272	-0.00498941570586264	0.311900688805654	0.99997107445112	609.03	1497.28	1620.45	2023.25
chr3L	5948658	5952658	4001	*	9.5906139511316	9.27035523050062	9.85253436667785	-0.00347666121197736	0.31219226153645	0.99997107445112	571.58	663.47	895.58	953.43
chr2R	7953882	7976099	22218	*	7.30915912670837	8.23937287595907	3.90472691588325	0.109113549746096	0.312246071929273	0.99997107445112	0	604.41	0	29.96
chr3L	735479	739479	4001	*	9.784947540624	9.46743208854239	10.0450326686175	-0.00344097510836924	0.314186132490411	0.99997107445112	638.34	777.49	1043.97	1068.97
chrX	5962247	5994640	32394	*	10.5202042368685	10.0739665215303	10.8605336356877	-0.00494503055123315	0.314479423545831	0.99997107445112	723.02	1432.72	1294.78	2423.79
chr3L	1461811	1470944	9134	*	11.079180206584	10.815073969851	11.3023377341808	-0.00304842197607825	0.31502301627328	0.99997107445112	1625.17	1978.05	2395.22	2655.73
chrX	15744231	15753737	9507	*	4.49126476616556	5.43529308593432	0.775443898938285	0.123243730420346	0.316503916527574	0.99997107445112	0	86.54	0	3.42
chr3R	23470278	23474278	4001	*	10.4127281486267	10.1249707540004	10.6525240042844	-0.00318850781982064	0.317087725438269	0.99997107445112	1095.93	1137.38	1586.31	1632.98
chrX	1407069	1519615	112547	*	11.5435264719718	11.1650878546605	11.8430411232406	-0.00405435439844103	0.317730143635575	0.99997107445112	1587.72	3004.86	2600.07	4747.45
chrX	18477487	18496168	18682	*	9.3170123140607	8.87584579521395	9.65439364614234	-0.00485209485907349	0.319490031425622	0.99997107445112	359.88	579.68	580.42	1031.31
chrX	2121286	2125286	4001	*	7.60973227802191	6.7622335272638	8.14005535052626	-0.0126733702111456	0.319813567172349	0.99997107445112	61.88	155.22	199.6	364.6
chr3R	23246903	23262602	15700	*	7.06143748498291	7.995231562973	3.58279882099589	0.112358431842825	0.319819880593485	0.99997107445112	0	510.31	0	23.96
chr2L	550923	554923	4001	*	10.0501172412483	9.74377495129339	10.3026667743917	-0.00331508478918196	0.320628776735225	0.99997107445112	907.04	807.71	1338.12	1187.93
chr3L	16671555	16678264	6710	*	5.8490728461958	6.78893004054902	2.23487551757558	0.118605577980758	0.321719456407868	0.99997107445112	0	221.16	0	9.41
chrX	6730717	6737917	7201	*	8.68141684332967	8.17847550420955	9.05362610859686	-0.00575797362858118	0.322667161132313	0.99997107445112	200.3	379.13	488.5	574.28
chr3R	29554386	29567244	12859	*	11.2367314476306	10.9156229031753	11.4992192277502	-0.00341971582402473	0.324926538476909	0.99997107445112	1452.56	2410.75	2468.75	3320.73
chr2R	9205124	9211774	6651	*	5.49811097515048	6.43529308593432	1.9453689003806	0.115383485006801	0.329366963868654	0.99997107445112	0	173.08	0	7.7
chr3R	16499050	16575752	76703	*	12.7314004934759	12.3931566946374	13.0052104190486	-0.00356473362479991	0.329507715356188	0.99997107445112	3164.04	7594.22	6450.28	9993
chrX	19218622	19237910	19289	*	9.87327044928182	9.44838870994179	10.2010730060274	-0.00458955518829883	0.331057068142317	0.99997107445112	550.41	846.85	776.08	1578.2
chr2L	21853094	21871759	18666	*	11.0486095904502	10.676344473584	11.3442520268695	-0.00392252344973184	0.331749380326128	0.99997107445112	1063.36	2209.51	2183.8	3016.04
chr3R	21644301	21648603	4303	*	9.38121620583419	8.92794812179662	9.7256056307245	-0.00497349317884046	0.331999824260687	0.99997107445112	286.6	687.51	782.65	910.63
chrX	2468043	2472043	4001	*	8.14182232578086	7.53555826179469	8.56739381097404	-0.00753553785984532	0.33224207941678	0.99997107445112	141.67	229.4	286.27	472.43
chr2L	11827405	11831405	4001	*	4.90490338049976	5.84171745490846	1.36040639965944	0.11475824167181	0.332401097434706	0.99997107445112	0	114.7	0	5.14
chrX	7305939	7313132	7194	*	8.94363865803054	8.54790839978436	9.25385715406865	-0.00420606797224922	0.333309282267203	0.99997107445112	368.03	380.5	502.94	718.07
chrX	6035800	6071264	35465	*	10.4710978634839	10.0453116184407	10.7994369747554	-0.00459354066329103	0.333542322252756	0.99997107445112	763.73	1349.61	1173.97	2390.41
chrX	17825564	17854685	29122	*	9.41601082922389	8.73030327358043	9.87889988338321	-0.00908889977902282	0.333672343341421	0.99997107445112	117.25	732.15	602.74	1280.36
chr2L	5459639	5469610	9972	*	10.8592171315086	10.5439698213065	11.1177804314357	-0.00332427855494758	0.333820333070559	0.99997107445112	1174.1	1811.84	1948.74	2495.68
chrX	3371159	3524787	153629	*	12.7057621777273	12.3699193363507	12.9779990765485	-0.00352106095149058	0.334003331032012	0.99997107445112	3123.33	7463.03	6297.95	9838.09
chr3L	11678344	11698963	20620	*	7.28233275522575	8.20284699993395	4.06084611780053	0.100021098220069	0.337572209431985	0.99997107445112	0	589.3	0	33.38
chrX	12495188	12518565	23378	*	10.4919535566839	10.1195442676736	10.7876867303906	-0.00390062150882577	0.338117264824724	0.99997107445112	827.24	1397.69	1373.57	2161.9
chrX	407721	412817	5097	*	9.15364672030117	8.78829436696019	9.44492108583947	-0.00381726220885471	0.33821512039627	0.99997107445112	379.42	504.82	618.5	775.41
chrX	18928335	19030629	102295	*	12.0253194173962	11.6268474592778	12.3372161104384	-0.00421710011680998	0.338939138487859	0.99997107445112	1747.31	4577.68	3598.08	6751.01
chr2R	17561606	17566351	4746	*	5.05586285808101	5.98939462295072	1.58279882099589	0.111317569633604	0.339651698928797	0.99997107445112	0	127.06	0	5.99
chr2R	21253165	21287679	34515	*	8.46783773746201	9.34979686565272	5.79781171196674	0.0756864048944432	0.340985785947795	0.99997107445112	0	1304.97	0	111.26
chrX	22830399	22887541	57143	*	11.0494480817518	10.6137729322967	11.383618531472	-0.00470462740568937	0.341705359019348	0.99997107445112	864.7	2269.27	1918.54	3425.15
chr3L	21283962	21294800	10839	*	6.59030286013489	7.52140824372292	3.16776132171705	0.109197860479878	0.34182835202697	0.99997107445112	0	367.45	0	17.97
chr2L	11443614	11468783	25170	*	11.4177026142584	11.0020564811151	11.7399957662548	-0.00442898329188875	0.342113892715373	0.99997107445112	1032.42	3069.42	2952	3889.02
chr3R	23956391	23990738	34348	*	8.14615208431101	9.03638585379521	5.37535674112541	0.0799832806127065	0.343795537439305	0.99997107445112	0	1050.15	0	83.02
chr3R	14416593	14424549	7957	*	10.5646760301714	10.2767918307134	10.8045598476323	-0.00304814715903778	0.344025885388016	0.99997107445112	1060.11	1421.04	1721.56	1855.5
chr2R	12978994	12982994	4001	*	10.0014769154837	9.68511154056437	10.2607908895764	-0.0032817954433921	0.34577058139706	0.99997107445112	698.6	947.82	1110.94	1342.84
chr3R	13698838	13702838	4001	*	4.76613969952262	5.69641790175949	1.36040639965944	0.108004637167952	0.348366874680964	0.99997107445112	0	103.71	0	5.14
chr3R	8643650	8647650	4001	*	5.32970273188222	6.25891306235471	1.9453689003806	0.107163331360884	0.348763226396491	0.99997107445112	0	153.16	0	7.7
chr2L	19482705	19486705	4001	*	4.50492484930906	5.43529308593432	1.09737199382565	0.107990726046456	0.349403994617725	0.99997107445112	0	86.54	0	4.28
chr3L	9811847	9840670	28824	*	8.13869339359745	9.02596923784987	5.40480051901789	0.0783967188172119	0.349863683706547	0.99997107445112	0	1042.6	0	84.73
chr3L	13399125	13403125	4001	*	10.4860673161306	10.2234158312341	10.7081861602729	-0.00284013830365463	0.351029178254529	0.99997107445112	1195.27	1195.76	1623.07	1722.84
chr2L	14547109	14551109	4001	*	10.0572665084671	9.7613579432731	10.3026901425762	-0.00307498441096569	0.352257183282484	0.99997107445112	760.48	975.29	1225.19	1300.9
chr2L	7218033	7225081	7049	*	6.19672649139694	7.12334907961958	2.86290674018862	0.104954853742134	0.352712618192702	0.99997107445112	0	278.85	0	14.55
chrX	684834	767130	82297	*	11.795226703474	11.4136462284725	12.0967017079769	-0.00396236331306486	0.353039310730761	0.99997107445112	1597.49	3858.58	3050.49	5709.43
chrX	7929382	7988601	59220	*	10.5054118806474	9.97687088310398	10.891388999427	-0.00611891510142986	0.354774013206942	0.99997107445112	436.42	1579.01	1196.3	2602.67
chr2L	14379172	14383172	4001	*	10.0153495238869	9.7207677101967	10.2598607913759	-0.00305354058499113	0.354896613767383	0.99997107445112	755.59	932.02	1135.89	1316.31
chrX	3866973	3892486	25514	*	9.76208507905935	9.32004811649066	10.0999735969477	-0.00475892319672912	0.355219660768411	0.99997107445112	413.62	864.71	731.43	1463.52
chr3L	6741164	6745164	4001	*	4.44931444372405	5.376876399709	1.09737199382565	0.105388595751052	0.355957038931149	0.99997107445112	0	83.11	0	4.28
chrX	11752273	11771508	19236	*	9.29146723311334	8.86330668643041	9.62121223844282	-0.00455257345679771	0.357263680352642	0.99997107445112	294.75	636.69	644.77	930.32
chr3R	27280661	27294209	13549	*	6.81258202657717	7.73646262065489	3.53033140110175	0.102634947577843	0.35804244468452	0.99997107445112	0	426.52	0	23.11
chr2R	9575427	9617617	42191	*	8.39040534746323	9.26456278442037	5.80886690047573	0.0719995671063572	0.358965820733096	0.99997107445112	0	1230.1	0	112.12
chr2L	3834840	3841185	6346	*	10.121587577459	9.75373326358733	10.4144468398945	-0.00377249780245041	0.360185256297069	0.99997107445112	587.86	1138.75	1214.68	1514.87
chr3L	1672709	1717541	44833	*	12.3640558232169	12.1341094871211	12.5623404938895	-0.0026203660212204	0.360464364759081	0.99997107445112	3517.41	5472.62	5380.05	6716.78
chr3R	30443046	30447046	4001	*	5.7443372196652	6.66746652806336	2.47588361707938	0.101896769042436	0.361265766601557	0.99997107445112	0	203.3	0	11.13
chrX	3669502	3705285	35784	*	10.3673346511108	9.80768543189686	10.7695469841714	-0.00665181079478269	0.361294278084337	0.99997107445112	319.17	1473.24	1177.91	2313.39
chr3R	17038203	17050421	12219	*	6.47875538245914	7.40052766777365	3.23487551757558	0.100872479252671	0.36301048902562	0.99997107445112	0	337.92	0	18.83
chr2L	2750445	2772904	22460	*	7.65399690747711	8.55077030335426	4.79781171196674	0.0837122002003333	0.36374627542272	0.99997107445112	0	750.01	0	55.63
chr2L	6544976	6548976	4001	*	9.91542298160488	9.61640576912093	10.162978803445	-0.00305291389914594	0.364385004919909	0.99997107445112	692.08	877.76	1017.7	1275.23
chr3R	25659286	25667640	8355	*	5.91618039782855	6.83739152950567	2.6823344945468	0.100362933658364	0.365071225855539	0.99997107445112	0	228.71	0	12.84
chr3R	26423105	26427781	4677	*	9.27313436609131	8.88874961819838	9.57635324644273	-0.00395738426902879	0.365266834086917	0.99997107445112	343.6	604.41	631.63	895.23
chrX	17230942	17307475	76534	*	11.3950672257733	11.0130057551313	11.696841734862	-0.00393440622355265	0.365409874871029	0.99997107445112	1284.83	2848.26	2223.19	4416.23
chr3R	12256737	12304785	48049	*	13.4633782539592	13.3051755049188	13.605934481649	-0.00256422680106111	0.365718471441788	0.99997107445112	8547.63	11695.93	11667.49	13268.37
chrX	9872057	9887044	14988	*	9.12734774213182	8.70425330167778	9.45408849211875	-0.00446222366559547	0.36642609327528	0.99997107445112	270.32	563.88	594.86	807.93
chr3L	620316	624316	4001	*	9.77272306618778	9.48843218926527	10.0101091907192	-0.00292227189054294	0.366430139081605	0.99997107445112	648.12	788.47	984.88	1077.53
chr2R	8647649	8685022	37374	*	11.7641549623642	11.45859566768	12.0161727377568	-0.00309488653250536	0.368830530746566	0.99997107445112	1888.98	3739.76	3407.67	4876.68
chr2L	15423580	15427580	4001	*	10.4947320364957	10.2433696242585	10.7087291232196	-0.0026817155619314	0.369606636034565	0.99997107445112	1201.78	1222.55	1717.62	1629.55
chr2R	6738672	6760903	22232	*	7.4928509575783	8.39170381738664	4.60833391310303	0.0849998926451619	0.369967486309074	0.99997107445112	0	671.71	0	48.78
chr3R	7307629	7314858	7230	*	11.0768751437934	10.8524808419758	11.2710198112676	-0.00254655167010738	0.370203452857977	0.99997107445112	1804.3	1893.57	2309.86	2632.62
chrX	13994345	14001805	7461	*	8.25785362649609	7.68150642554211	8.66856410586732	-0.00694209868179248	0.370464505080998	0.99997107445112	135.16	275.42	282.33	531.49
chr2L	11356873	11375636	18764	*	11.348063121188	11.0599384558603	11.5881137087321	-0.00292298113925136	0.374271059329005	0.99997107445112	1543.75	2726.01	2714.32	3443.12
chrX	17157306	17202728	45423	*	10.5269337081821	10.0864861020631	10.8638957823866	-0.00470270348841399	0.375003673383614	0.99997107445112	579.72	1594.81	1300.04	2427.21
chr2L	14423189	14427189	4001	*	9.5807367889261	9.29492547189659	9.81918104774629	-0.00289964079446224	0.375377239734054	0.99997107445112	566.69	689.57	843.05	963.7
chr3L	20989673	20994930	5258	*	9.06945985485104	8.59964458364617	9.4232832909859	-0.00512934513233983	0.37693649788503	0.99997107445112	200.3	575.56	647.39	725.77
chr2R	24332307	24336307	4001	*	8.93396306995518	8.57128982623396	9.22353533334173	-0.00366798092066924	0.378631172676652	0.99997107445112	345.23	415.53	496.38	699.24
chr3R	5366306	5379975	13670	*	6.64200812807278	7.55604524539493	3.53033140110175	0.0950694744305138	0.379045664239689	0.99997107445112	0	376.38	0	23.11
chr3L	9421253	9489790	68538	*	8.77459628684035	9.68743285066482	5.6823344945468	0.0943016367925329	0.380348253000553	0.99997107445112	0	1649.07	0	102.7
chrX	15833490	15856970	23481	*	5.88401682631582	6.79786316531903	2.77544389893828	0.0948817831255209	0.380436598547133	0.99997107445112	0	222.53	0	13.69
chr3L	14129324	14133324	4001	*	9.85761224703572	9.49992355590894	10.1440039047621	-0.00359784397732032	0.381737385820579	0.99997107445112	506.44	941.64	921.84	1341.13
chr3R	21497986	21514814	16829	*	11.7402317017027	11.528885541226	11.9245362232895	-0.00243890998037716	0.38191632115191	0.99997107445112	2574.55	3335.22	3533.73	4240.78
chr2L	5256942	5261992	5051	*	10.13786139479	9.84088675517111	10.3840171107679	-0.00297068685842818	0.382251061209326	0.99997107445112	770.25	1063.89	1173.97	1498.61
chr3R	27192267	27196267	4001	*	10.2042208890045	9.92113034579942	10.4407703165775	-0.00284567562711441	0.384450083099014	0.99997107445112	874.47	1064.58	1204.17	1575.64
chrX	6777659	6781659	4001	*	7.5686702708611	6.79397808014784	8.06996844304453	-0.0110295128876323	0.384812483995166	0.99997107445112	48.85	173.08	208.79	328.65
chr3L	12803116	12826650	23535	*	7.66498596661269	8.54944854875801	4.9652684578183	0.0773030789096191	0.386380477228145	0.99997107445112	0	749.33	0	62.48
chr3L	12625934	12650280	24347	*	11.8646220791493	11.6535682800089	12.0487043236595	-0.00241335231791169	0.386550948103717	0.99997107445112	2691.79	3751.43	3952.63	4520.64
chr3R	10462978	10466978	4001	*	9.61532385462855	9.33606056083522	9.84919757612914	-0.00280598845579185	0.386970692589239	0.99997107445112	605.78	686.82	819.42	1025.32
chrX	19165082	19172883	7802	*	8.6290302495305	8.16369881364262	8.98031407612792	-0.00505556720441253	0.388299816094595	0.99997107445112	188.9	384.62	411.02	599.1
chr3R	20405871	20409871	4001	*	5.63016826676391	6.54016220378828	2.58279882099589	0.092271223556031	0.388549020170035	0.99997107445112	0	186.13	0	11.98
chr2R	24012254	24094014	81761	*	9.26689992261183	10.1748326237644	6.25117732990468	0.0910776968362086	0.390001522561527	0.99997107445112	0	2311.85	0	152.34
chr2L	7361379	7390253	28875	*	12.364717204658	12.184312173106	12.5250498520363	-0.00234403768463654	0.390158435551273	0.99997107445112	4072.7	5235.66	5393.18	6394.97
chrX	15074220	15078220	4001	*	7.11626648471467	6.21569723734291	7.66650195107217	-0.014055161497087	0.390439031419381	0.99997107445112	32.57	116.07	124.75	281.58
chrX	4936105	4957916	21812	*	9.39395653518079	8.94125797134732	9.73801822316343	-0.00486527195143067	0.390536557132973	0.99997107445112	278.46	704.68	556.78	1151.13
chrX	15161225	15165225	4001	*	8.11126907940731	7.58571346761799	8.49565987658764	-0.00604741418630135	0.39087376867486	0.99997107445112	146.56	237.64	286.27	435.63
chrX	18664067	18668717	4651	*	9.04512411375423	8.67397240255708	9.34006531069483	-0.00375643474512143	0.391116318667505	0.99997107445112	462.47	354.4	477.99	818.2
chr3R	25230321	25271965	41645	*	8.48254051049976	9.33453010899941	6.12417205316936	0.0633031984447769	0.391361301550947	0.99997107445112	0	1291.23	0	139.5
chrX	18683766	18690433	6668	*	9.67601901186968	9.36836142993017	9.92946071317867	-0.00304840769157535	0.392050128362837	0.99997107445112	762.11	559.76	793.15	1157.12
chr2R	6038647	6049738	11092	*	6.48148711084298	7.38875049999729	3.47588361707938	0.090594661595602	0.392616170757355	0.99997107445112	0	335.17	0	22.25
chr3R	11817339	11824493	7155	*	5.69494407658249	6.60267140526629	2.6823344945468	0.0908331201882702	0.392823281994025	0.99997107445112	0	194.37	0	12.84
chr2R	20696483	20752442	55960	*	8.79060598823302	9.69701492019999	5.79781171196674	0.0901221002468438	0.393049010524955	0.99997107445112	0	1660.05	0	111.26
chr2L	5240699	5246239	5541	*	9.67342594247461	9.28781041925042	9.97740846390795	-0.00391493477844585	0.394359062221941	0.99997107445112	364.77	885.32	889.01	1127.17
chr2L	12006153	12011832	5680	*	9.37263921674688	9.05879231931465	9.6302608994872	-0.00308651187671818	0.396155154931722	0.99997107445112	429.91	636.69	705.17	879.82
chr2R	9349655	9353655	4001	*	4.77966058278461	5.68683185293029	1.77544389893828	0.0903867209506109	0.396168561420981	0.99997107445112	0	103.02	0	6.85
chrX	15980944	15988808	7865	*	4.09072556386604	4.99717197354244	1.09737199382565	0.0897232964471044	0.396325004055584	0.99997107445112	0	63.87	0	4.28
chr3R	19286357	19291296	4940	*	10.062255911417	9.77493944856763	10.3017458001607	-0.00282653557129619	0.400405585295414	0.99997107445112	698.6	1053.59	1227.81	1296.63
chr3L	802051	806051	4001	*	9.7008863843715	9.42392223129959	9.93314691852331	-0.00273837242743013	0.400710476425703	0.99997107445112	584.61	789.16	920.53	1034.73
