chrom	start	end	insNOnub1	insNOnub2	insSUMOnub1	insSUMOnub2
chr2L	19362000	19426000	-0.156809002161026	-0.659803986549377	-0.283692985773087	-0.717873990535736
chr2L	19454000	19534000	-0.359566003084183	-0.0659999996423721	-0.300307989120483	-0.0323720015585423
chr2L	19534000	19576000	-0.0659999996423721	-0.48895001411438	-0.0323720015585423	-0.653226971626282
chr2L	19597000	19659000	-0.405631005764008	0.595934987068176	-0.291126012802124	0.504938006401062
chr2L	19671000	19705000	0.446135014295578	0.243052005767822	0.508170008659363	0.201781004667282
chr2L	19714000	19721000	0.125643000006676	0.123666003346443	0.121559001505375	0.130330994725227
chr2L	19721000	19803000	0.123666003346443	-0.652827024459839	0.130330994725227	-0.237656995654106
chr2L	19803000	19888000	-0.652827024459839	-0.167927995324135	-0.237656995654106	0.00578599981963634
chr2L	19888000	19959000	-0.167927995324135	-0.0882579982280731	0.00578599981963634	-0.135314002633095
chr2L	19959000	20050000	-0.0882579982280731	-0.336201012134552	-0.135314002633095	-0.247859001159668
chr2L	20056000	20084000	-0.138253003358841	-0.130168005824089	-0.0619079992175102	-0.161062002182007
chr2L	20121000	20150000	-0.45516699552536	0.435925990343094	-0.521359026432037	0.386352986097336
chr2L	20222000	20279000	-0.235588997602463	0.060564998537302	-0.448733001947403	0.0739889964461327
chr2L	20279000	20307000	0.060564998537302	0.379097014665604	0.0739889964461327	0.413349986076355
chr2L	20314000	20337000	0.225510999560356	-0.386270999908447	0.285445004701614	-0.354030013084412
chr2L	20337000	20395000	-0.386270999908447	-0.476866990327835	-0.354030013084412	-0.19760499894619
chr2L	20395000	20400000	-0.476866990327835	-0.216876998543739	-0.19760499894619	-0.153959006071091
chr2L	20406000	20449000	-0.20762600004673	0.0557750016450882	-0.233149006962776	-0.036616001278162
chr2L	20458000	20629000	0.074925996363163	-0.574051976203918	0.00458300020545721	-0.855015993118286
chr2L	20747000	20757000	0.38883900642395	0.230243995785713	0.358835011720657	0.189034998416901
chr2L	20757000	20797000	0.230243995785713	-0.496820986270905	0.189034998416901	-0.62746798992157
chr2L	20797000	20825000	-0.496820986270905	0.219065994024277	-0.62746798992157	0.139285996556282
chr2L	20825000	20886000	0.219065994024277	0.0678479969501495	0.139285996556282	0.238146007061005
chr2L	20886000	20922000	0.0678479969501495	-0.112698003649712	0.238146007061005	-0.164217993617058
chr2L	20922000	21042000	-0.112698003649712	0.299849987030029	-0.164217993617058	0.261059999465942
chr2L	21047000	21143000	0.281343996524811	-0.181709006428719	0.226041004061699	-0.186854004859924
chr2L	21143000	21182000	-0.181709006428719	-0.0817409977316856	-0.186854004859924	-0.161789000034332
chr2L	21182000	21214000	-0.0817409977316856	-0.203351005911827	-0.161789000034332	-0.179758995771408
chr2L	21262000	21351000	-0.225396007299423	0.432370990514755	-0.177440002560616	0.416835993528366
chr2L	21351000	21400000	0.432370990514755	0.862322986125946	0.416835993528366	0.754231989383698
chr2L	21573000	21604000	0.926558971405029	0.368741005659103	0.855762004852295	0.58933699131012
chr2L	21684000	21696000	-0.623803019523621	-0.315169006586075	-0.719157993793488	-0.426580995321274
chr2L	21696000	21752000	-0.315169006586075	-0.328611999750137	-0.426580995321274	-0.472299009561539
chr2L	21752000	21900000	-0.328611999750137	-0.699042975902557	-0.472299009561539	-0.684403002262115
chr2L	21900000	21980000	-0.699042975902557	-0.0520909987390041	-0.684403002262115	-0.0487550012767315
chr2R	5789000	5981000	-0.457848995923996	-0.525614976882935	-0.330577999353409	-0.511150002479553
chr2R	5981000	6025000	-0.525614976882935	-0.266950994729996	-0.511150002479553	-0.0553350001573563
chr2R	6025000	6073000	-0.266950994729996	-0.174824997782707	-0.0553350001573563	-0.140039995312691
chr2R	6087000	6151000	0.045389000326395	-0.145494997501373	-0.0283679999411106	-0.250050008296967
chr2R	6151000	6203000	-0.145494997501373	0.184891000390053	-0.250050008296967	0.288758009672165
chr2R	6215000	6241000	-0.124246001243591	0.353004992008209	-0.0342749990522861	0.342579007148743
chr2R	6241000	6275000	0.353004992008209	-0.245068997144699	0.342579007148743	0.142303004860878
chr2R	6492000	6575000	-0.362569004297256	0.444252014160156	-0.0317689999938011	0.493748009204865
chr2R	6581000	6613000	0.632495999336243	-0.345438987016678	0.62603497505188	-0.306165993213654
chr2R	6632000	6665000	-0.513540029525757	-0.527369976043701	-0.488662004470825	-0.619574010372162
chr2R	6665000	6762000	-0.527369976043701	-0.688320994377136	-0.619574010372162	-0.554021000862122
chr2R	6762000	6822000	-0.688320994377136	-0.532379984855652	-0.554021000862122	-0.420082002878189
chr2R	6822000	6893000	-0.532379984855652	-0.370276004076004	-0.420082002878189	-0.474312007427216
chr2R	6893000	6950000	-0.370276004076004	0.20830500125885	-0.474312007427216	0.300114005804062
chr2R	6970000	6995000	-0.167527005076408	-0.111116997897625	-0.169955000281334	-0.0979029983282089
chr2R	7001000	7145000	-0.116438001394272	-0.268824011087418	-0.13128200173378	-0.211406007409096
chr2R	7146000	7207000	-0.256868988275528	0.589790999889374	-0.199448004364967	0.463955998420715
chr2R	7211000	7239000	0.71211302280426	-0.289893001317978	0.560276985168457	-0.135214999318123
chr2R	7314000	7381000	-0.22673299908638	-0.417888998985291	-0.26477900147438	-0.316655993461609
chr2R	7381000	7405000	-0.417888998985291	-0.37492299079895	-0.316655993461609	-0.33857399225235
chr2R	7405000	7457000	-0.37492299079895	-0.205394998192787	-0.33857399225235	-0.119024001061916
chr2R	7488000	7529000	-0.21866500377655	-0.617797017097473	-0.282552003860474	-0.67959600687027
chr2R	7529000	7565000	-0.617797017097473	0.0241969991475344	-0.67959600687027	0.0300629995763302
chr2R	7565000	7590000	0.0241969991475344	-0.0923049971461296	0.0300629995763302	-0.0790359973907471
chr2R	7591000	7636000	-0.026426000520587	0.07464200258255	-0.0166149996221066	0.0819199979305267
chr2R	7636000	7665000	0.07464200258255	0.0410920009016991	0.0819199979305267	-0.0333949998021126
chr2R	7665000	7722000	0.0410920009016991	-0.247406005859375	-0.0333949998021126	-0.309336006641388
chr2R	7735000	7783000	-0.225253000855446	-0.445919990539551	-0.246425002813339	-0.36344900727272
chr2R	7783000	7832000	-0.445919990539551	-0.32607901096344	-0.36344900727272	-0.380214989185333
chr2R	7844000	7880000	0.100685998797417	-0.0333000011742115	0.0389240011572838	0.0526430010795593
chr2R	7881000	7951000	-0.0308979991823435	-0.187831997871399	0.0335110016167164	-0.168834000825882
chr2R	7951000	7989000	-0.187831997871399	-0.29721799492836	-0.168834000825882	-0.292091995477676
chr2R	7989000	8014000	-0.29721799492836	-0.56658798456192	-0.292091995477676	-0.320443004369736
chr2R	8061000	8135000	-0.545399010181427	-0.177009999752045	-0.543965995311737	-0.073063001036644
chr2R	8173000	8248000	-0.319182008504868	-0.502399981021881	-0.374056994915009	-0.430804014205933
chr2R	8248000	8396000	-0.502399981021881	-0.178698003292084	-0.430804014205933	-0.175178006291389
chr2R	8396000	8436000	-0.178698003292084	-0.168089002370834	-0.175178006291389	-0.0900690034031868
chr2R	8436000	8599000	-0.168089002370834	-0.414683014154434	-0.0900690034031868	-0.411060005426407
chr2R	8599000	8631000	-0.414683014154434	-0.201675996184349	-0.411060005426407	-0.194747000932693
chr2R	8631000	8671000	-0.201675996184349	-0.601440012454987	-0.194747000932693	-0.580540001392365
chr2R	8671000	8724000	-0.601440012454987	-0.523980021476746	-0.580540001392365	-0.590701997280121
chr2R	8732000	8763000	-0.268435001373291	-0.485462993383408	-0.323673009872437	-0.319599002599716
chr2R	8763000	8775000	-0.485462993383408	0.0966159999370575	-0.319599002599716	0.147235006093979
chr2R	8788000	8889000	0.18486300110817	-0.642186999320984	0.147199004888535	-0.662829995155334
chr2R	8889000	8958000	-0.642186999320984	-0.29968398809433	-0.662829995155334	-0.269897013902664
chr2R	8958000	9006000	-0.29968398809433	-0.467162013053894	-0.269897013902664	-0.291637986898422
chr2R	9006000	9095000	-0.467162013053894	-0.599366009235382	-0.291637986898422	-0.649299025535583
chr2R	9095000	9138000	-0.599366009235382	-0.0184899996966124	-0.649299025535583	-0.0847510024905205
chr2R	9138000	9192000	-0.0184899996966124	-0.651143014431	-0.0847510024905205	-0.606009006500244
chr2R	9192000	9283000	-0.651143014431	-0.461304992437363	-0.606009006500244	-0.453033000230789
chr2R	9291000	9309000	-0.0944880023598671	-0.297544986009598	-0.16524800658226	-0.295298993587494
chr2R	9309000	9359000	-0.297544986009598	0.159896001219749	-0.295298993587494	0.16635400056839
chr2R	9361000	9387000	0.0986339971423149	-0.63713002204895	0.154418006539345	-0.541325986385345
chr2R	9387000	9428000	-0.63713002204895	-0.169183000922203	-0.541325986385345	-0.0766120031476021
chr2R	9428000	9446000	-0.169183000922203	-0.479045003652573	-0.0766120031476021	-0.488849014043808
chr2R	9446000	9481000	-0.479045003652573	0.149800002574921	-0.488849014043808	0.240029007196426
chr2R	9492000	9553000	0.195755004882812	-0.156873002648354	0.303878992795944	-0.139125004410744
chr2R	9553000	9565000	-0.156873002648354	-0.0640309974551201	-0.139125004410744	-0.0826070010662079
chr2R	9578000	9693000	-0.184908002614975	-0.218940004706383	-0.26028299331665	-0.178856000304222
chr2R	9693000	9730000	-0.218940004706383	-0.388121008872986	-0.178856000304222	-0.202068999409676
chr2R	9731000	9820000	-0.386180013418198	-0.443567007780075	-0.216563001275063	-0.433293998241425
chr2R	9836000	9870000	-0.121142998337746	-0.112860001623631	-0.13527899980545	-0.101769998669624
chr2R	9873000	9907000	-0.0831599980592728	-0.090828001499176	-0.0634960010647774	-0.0321209989488125
chr2R	9907000	9955000	-0.090828001499176	-0.561317026615143	-0.0321209989488125	-0.507260978221893
chr2R	9955000	9987000	-0.561317026615143	-0.464208006858826	-0.507260978221893	-0.48861899971962
chr2R	9987000	10022000	-0.464208006858826	-0.209082007408142	-0.48861899971962	-0.228472992777824
chr2R	10022000	10048000	-0.209082007408142	-0.160198003053665	-0.228472992777824	-0.162768006324768
chr2R	10073000	10102000	-0.193776994943619	-0.80595999956131	-0.208846002817154	-0.639732003211975
chr2R	10102000	10124000	-0.80595999956131	-0.251278012990952	-0.639732003211975	-0.321561008691788
chr2R	10124000	10160000	-0.251278012990952	-0.0428970009088516	-0.321561008691788	-0.0631870031356812
chr2R	10252000	10415000	-0.191690996289253	-0.663869976997375	-0.0955810025334358	-0.595525979995728
chr2R	10433000	10477000	-0.408221006393433	-0.181163996458054	-0.427915006875992	-0.131558001041412
chr2R	10477000	10528000	-0.181163996458054	0.355857014656067	-0.131558001041412	0.277494996786118
chr2R	10528000	10560000	0.355857014656067	-0.421418011188507	0.277494996786118	-0.53932797908783
chr2R	10561000	10580000	-0.264560014009476	1.16002297401428	-0.378291010856628	1.14346599578857
chr2R	10599000	10627000	1.0317929983139	0.684539973735809	0.924197018146515	0.635249018669128
chr2R	10635000	10658000	0.742554008960724	0.332807004451752	0.710934996604919	0.380088001489639
chr2R	10667000	10806000	0.409662008285522	-0.3401859998703	0.449723988771439	-0.362462013959885
chr2R	10806000	10850000	-0.3401859998703	-0.259056985378265	-0.362462013959885	-0.0652310028672218
chr2R	10850000	10874000	-0.259056985378265	-0.285838007926941	-0.0652310028672218	-0.282911002635956
chr2R	10874000	10904000	-0.285838007926941	-0.353579998016357	-0.282911002635956	-0.333003014326096
chr2R	11026000	11122000	0.177922993898392	-0.308313012123108	0.0347290001809597	-0.372027009725571
chr2R	11122000	11130000	-0.308313012123108	-0.0296209994703531	-0.372027009725571	-0.0821869969367981
chr2R	11132000	11173000	-0.0152820004150271	-0.16593499481678	0.0134629998356104	-0.157826006412506
chr2R	11173000	11205000	-0.16593499481678	0.029526000842452	-0.157826006412506	0.021059999242425
chr2R	11223000	11264000	-0.434554010629654	-0.405779987573624	-0.347739011049271	-0.412553995847702
chr2R	11272000	11305000	-0.348690986633301	-0.330372989177704	-0.361995995044708	-0.325435012578964
chr2R	11307000	11352000	-0.3038469851017	-0.561208009719849	-0.293756008148193	-0.463899999856949
chr2R	11364000	11389000	-0.65633100271225	-0.267010003328323	-0.359405994415283	-0.228441998362541
chr2R	11406000	11452000	0.0230710003525019	-0.693548977375031	0.0754730030894279	-0.680060029029846
chr2R	11465000	11475000	-0.307051002979279	-0.212267994880676	-0.329593002796173	-0.190320998430252
chr2R	11475000	11582000	-0.212267994880676	-0.542783975601196	-0.190320998430252	-0.492920011281967
chr2R	11582000	11624000	-0.542783975601196	0.283612012863159	-0.492920011281967	0.164715006947517
chr2R	11624000	11651000	0.283612012863159	0.0116499997675419	0.164715006947517	-0.130567997694016
chr2R	11710000	11890000	-0.43707799911499	-0.719026029109955	-0.225408002734184	-0.81987202167511
chr2R	11908000	11966000	-0.320122003555298	-0.379346996545792	-0.243580996990204	-0.392369002103806
chr2R	11966000	12027000	-0.379346996545792	-0.413334995508194	-0.392369002103806	-0.522478997707367
chr2R	12045000	12132000	-0.821371972560883	-0.733385980129242	-0.658433973789215	-0.712134003639221
chr2R	12132000	12174000	-0.733385980129242	-0.045694999396801	-0.712134003639221	-0.147511005401611
chr2R	12174000	12201000	-0.045694999396801	-0.678381025791168	-0.147511005401611	-0.685698986053467
chr2R	12201000	12246000	-0.678381025791168	-0.271162986755371	-0.685698986053467	-0.293693989515305
chr2R	12246000	12318000	-0.271162986755371	-0.761332988739014	-0.293693989515305	-0.7482950091362
chr2R	12318000	12345000	-0.761332988739014	-0.456465989351273	-0.7482950091362	-0.451420992612839
chr2R	12346000	12412000	-0.449871003627777	-0.502438008785248	-0.444936990737915	-0.433531999588013
chr2R	12454000	12510000	-0.300518989562988	-0.0934280008077621	-0.446642994880676	-0.222754001617432
chr2R	12511000	12532000	-0.0849459990859032	-0.000102999998489395	-0.170881003141403	-0.0152439996600151
chr2R	12532000	12569000	-0.000102999998489395	0.115516997873783	-0.0152439996600151	-0.0195899996906519
chr2R	12613000	12668000	-0.307967990636826	-0.186842992901802	-0.317499995231628	-0.0717670023441315
chr2R	12668000	12678000	-0.186842992901802	-0.169213995337486	-0.0717670023441315	-0.0963229984045029
chr2R	12678000	12704000	-0.169213995337486	-0.108884997665882	-0.0963229984045029	0.0125890001654625
chr2R	12704000	12706000	-0.108884997665882	-0.0587520003318787	0.0125890001654625	0.0414029993116856
chr2R	12712000	12745000	0.0819090008735657	-0.146377995610237	0.167750000953674	-0.137504994869232
chr2R	12745000	12787000	-0.146377995610237	0.151115998625755	-0.137504994869232	0.245781004428864
chr2R	12795000	12817000	0.175972998142242	0.271252989768982	0.25544199347496	0.233215004205704
chr2R	12825000	12853000	0.236166998744011	-0.321015000343323	0.200958997011185	-0.551999986171722
chr2R	12867000	12916000	-0.460738986730576	-0.322741985321045	-0.744660019874573	-0.22019200026989
chr2R	12916000	12947000	-0.322741985321045	-0.208657994866371	-0.22019200026989	-0.311998009681702
chr2R	12947000	13043000	-0.208657994866371	-0.939032018184662	-0.311998009681702	-0.787010014057159
chr2R	13043000	13114000	-0.939032018184662	-0.840834975242615	-0.787010014057159	-0.288367986679077
chr2R	13114000	13171000	-0.840834975242615	-0.175821006298065	-0.288367986679077	-0.133053004741669
chr2R	13171000	13200000	-0.175821006298065	-0.0899109989404678	-0.133053004741669	-0.0448319986462593
chr2R	13202000	13242000	-0.0812890008091927	-0.871567010879517	-0.0374290011823177	-0.762203991413116
chr2R	13242000	13408000	-0.871567010879517	-0.568538010120392	-0.762203991413116	-0.53932797908783
chr2R	13414000	13449000	-0.524074971675873	-0.214460000395775	-0.335133999586105	-0.222200006246567
chr2R	13449000	13483000	-0.214460000395775	-0.184331998229027	-0.222200006246567	-0.26529398560524
chr2R	13508000	13539000	-0.352481991052628	-0.254007995128632	-0.335727989673615	-0.235358998179436
chr2R	13558000	13599000	-0.428196012973785	-0.684583008289337	-0.347867995500565	-0.401131987571716
chr2R	13599000	13733000	-0.684583008289337	-0.4081090092659	-0.401131987571716	-0.449741989374161
chr2R	13733000	13826000	-0.4081090092659	-0.414968013763428	-0.449741989374161	-0.380708992481232
chr2R	13826000	13942000	-0.414968013763428	-0.664000988006592	-0.380708992481232	-0.57576197385788
chr2R	13964000	13990000	-0.638103008270264	-0.354793012142181	-0.673846006393433	-0.45805099606514
chr2R	13991000	14018000	-0.339116007089615	0.97775399684906	-0.429729998111725	0.932321012020111
chr2R	14018000	14099000	0.97775399684906	0.86728298664093	0.932321012020111	0.851915001869202
chr2R	14107000	14141000	0.884658992290497	-0.398234009742737	0.902315020561218	-0.440548986196518
chr2R	14141000	14174000	-0.398234009742737	-0.599843978881836	-0.440548986196518	-0.536908984184265
chr2R	14216000	14276000	-0.418404996395111	-0.401841998100281	-0.577058970928192	-0.359777987003326
chr2R	14276000	14302000	-0.401841998100281	-0.124958999454975	-0.359777987003326	-0.119558997452259
chr2R	14302000	14332000	-0.124958999454975	0.0138130001723766	-0.119558997452259	0.0693449974060059
chr2R	14357000	14393000	-0.208292007446289	0.277161985635757	-0.251008003950119	0.351069986820221
chr2R	14403000	14424000	0.191201001405716	-0.300586998462677	0.195435002446175	-0.310341000556946
chr2R	14433000	14472000	-0.198289006948471	0.287162005901337	-0.20422700047493	0.190604001283646
chr2R	14479000	14520000	0.109876997768879	-0.534475982189178	0.00154600001405925	-0.582369029521942
chr2R	14524000	14624000	-0.507146000862122	-0.554482996463776	-0.585434019565582	-0.599586009979248
chr2R	14624000	14745000	-0.554482996463776	-0.374464005231857	-0.599586009979248	-0.385511994361877
chr2R	14745000	14773000	-0.374464005231857	-0.365749001502991	-0.385511994361877	-0.373605012893677
chr2R	14773000	14842000	-0.365749001502991	-0.292836993932724	-0.373605012893677	-0.356211006641388
chr2R	14842000	14879000	-0.292836993932724	-0.392300009727478	-0.356211006641388	-0.248877003788948
chr2R	14879000	14885000	-0.392300009727478	0.0973339974880219	-0.248877003788948	0.183062002062798
chr2R	14899000	14934000	0.339745998382568	-0.166756004095078	0.35155200958252	-0.194113999605179
chr2R	14934000	14962000	-0.166756004095078	-0.606122016906738	-0.194113999605179	-0.748422980308533
chr2R	14962000	14998000	-0.606122016906738	-0.502637982368469	-0.748422980308533	-0.287461996078491
chr2R	14998000	15010000	-0.502637982368469	-0.39087900519371	-0.287461996078491	-0.220163002610207
chr2R	15017000	15088000	-0.106820002198219	0.366299003362656	0.0177200008183718	0.346240997314453
chr2R	15091000	15116000	0.295727014541626	-0.439666986465454	0.314509004354477	-0.396562993526459
chr2R	15128000	15153000	0.287517011165619	-0.679022014141083	0.130849003791809	-0.694119989871979
chr2R	15153000	15195000	-0.679022014141083	-0.434168994426727	-0.694119989871979	-0.36777201294899
chr2R	15195000	15217000	-0.434168994426727	-0.166761994361877	-0.36777201294899	-0.337644010782242
chr2R	15217000	15244000	-0.166761994361877	-0.359773993492126	-0.337644010782242	-0.417502999305725
chr2R	15253000	15306000	-0.475587010383606	-0.315454006195068	-0.42263799905777	-0.290877014398575
chr2R	15306000	15340000	-0.315454006195068	-0.52019602060318	-0.290877014398575	-0.6440150141716
chr2R	15346000	15394000	-0.391714990139008	-0.272549003362656	-0.541308999061584	-0.319218993186951
chr2R	15394000	15511000	-0.272549003362656	-0.407103985548019	-0.319218993186951	-0.402453988790512
chr2R	15511000	15532000	-0.407103985548019	-0.361483991146088	-0.402453988790512	-0.391757994890213
chr2R	15532000	15577000	-0.361483991146088	-0.33653199672699	-0.391757994890213	-0.21747599542141
chr2R	15577000	15584000	-0.33653199672699	-0.421214014291763	-0.21747599542141	-0.393720000982285
chr2R	15584000	15676000	-0.421214014291763	-0.395621001720428	-0.393720000982285	-0.349860012531281
chr2R	15676000	15698000	-0.395621001720428	-0.258567988872528	-0.349860012531281	-0.224594995379448
chr2R	15698000	15817000	-0.258567988872528	-0.277579009532928	-0.224594995379448	-0.316071003675461
chr2R	15817000	15848000	-0.277579009532928	-0.572245001792908	-0.316071003675461	-0.62238597869873
chr2R	15848000	15921000	-0.572245001792908	-0.582926988601685	-0.62238597869873	-0.51172000169754
chr2R	15931000	15973000	-0.847590982913971	-0.0888840034604073	-0.920087993144989	-0.064350999891758
chr2R	15973000	15988000	-0.0888840034604073	-0.197806000709534	-0.064350999891758	-0.232473000884056
chr2R	15988000	16018000	-0.197806000709534	-0.293543010950089	-0.232473000884056	-0.30579799413681
chr2R	16018000	16096000	-0.293543010950089	-0.578715026378632	-0.30579799413681	-0.479395002126694
chr2R	16103000	16124000	-0.385641992092133	-0.44250699877739	-0.399906009435654	-0.395489007234573
chr2R	16138000	16178000	-0.452059000730515	-0.213349997997284	-0.538447022438049	-0.225344002246857
chr2R	16220000	16280000	-0.409049987792969	-0.550392985343933	-0.559593975543976	-0.310514986515045
chr2R	16280000	16351000	-0.550392985343933	-0.579559981822968	-0.310514986515045	-0.532104015350342
chr2R	16351000	16515000	-0.579559981822968	-0.235544994473457	-0.532104015350342	-0.263307005167007
chr2R	16549000	16569000	0.0493840016424656	-0.663021981716156	0.030519999563694	-0.609974026679993
chr2R	16594000	16769000	-0.672567009925842	-0.244690001010895	-0.735850989818573	-0.14410600066185
chr2R	16769000	16803000	-0.244690001010895	-0.232070997357368	-0.14410600066185	-0.187823995947838
chr2R	16803000	16872000	-0.232070997357368	-0.81842702627182	-0.187823995947838	-0.734926998615265
chr2R	16872000	16991000	-0.81842702627182	-0.469756007194519	-0.734926998615265	-0.323255985975266
chr2R	16991000	17062000	-0.469756007194519	-0.114001996815205	-0.323255985975266	-0.0591519996523857
chr2R	17062000	17099000	-0.114001996815205	-0.79933500289917	-0.0591519996523857	-0.765700995922089
chr2R	17099000	17179000	-0.79933500289917	-0.301234006881714	-0.765700995922089	-0.117601998150349
chr2R	17180000	17389000	-0.306082010269165	-0.81617397069931	-0.121150001883507	-0.862258970737457
chr2R	17389000	17444000	-0.81617397069931	-0.3471460044384	-0.862258970737457	-0.190207004547119
chr2R	17470000	17514000	-0.104257002472878	-0.0231340005993843	-0.138303995132446	-0.0453750006854534
chr2R	17514000	17533000	-0.0231340005993843	-0.209897994995117	-0.0453750006854534	-0.212323993444443
chr2R	17533000	17594000	-0.209897994995117	-0.510631024837494	-0.212323993444443	-0.628970980644226
chr2R	17594000	17659000	-0.510631024837494	-0.408856004476547	-0.628970980644226	-0.309682011604309
chr2R	17659000	17684000	-0.408856004476547	-0.199667006731033	-0.309682011604309	-0.331072986125946
chr2R	17684000	17701000	-0.199667006731033	-0.155021995306015	-0.331072986125946	-0.171023994684219
chr2R	17701000	17721000	-0.155021995306015	-0.128921002149582	-0.171023994684219	-0.193203002214432
chr2R	17721000	17793000	-0.128921002149582	-0.606921970844269	-0.193203002214432	-0.727002024650574
chr2R	17793000	17849000	-0.606921970844269	-0.175966992974281	-0.727002024650574	-0.124030999839306
chr2R	17875000	18075000	-1.20365405082703	-0.41736701130867	-0.942402005195618	-0.178421005606651
chr2R	18087000	18125000	-0.206407994031906	-0.283908009529114	-0.167803004384041	-0.306023001670837
chr2R	18125000	18183000	-0.283908009529114	-0.535992026329041	-0.306023001670837	-0.577221989631653
chr2R	18183000	18307000	-0.535992026329041	0.603779017925262	-0.577221989631653	0.535601019859314
chr2R	18314000	18352000	0.671416997909546	0.269652992486954	0.587580978870392	0.330808997154236
chr2R	18370000	18412000	-0.1492879986763	-0.678161025047302	0.127847000956535	-0.605305016040802
chr2R	18412000	18455000	-0.678161025047302	-0.296059995889664	-0.605305016040802	-0.362217992544174
chr2R	18455000	18485000	-0.296059995889664	0.192589998245239	-0.362217992544174	0.166006997227669
chr2R	18496000	18552000	0.195085003972054	-0.708172976970673	0.21968799829483	-0.659557998180389
chr2R	18611000	18639000	-0.316588997840881	-0.226447999477386	-0.228181004524231	-0.350147008895874
chr2R	18661000	18688000	-0.477733999490738	-0.400287002325058	-0.381332010030746	-0.412045001983643
chr2R	18688000	18799000	-0.400287002325058	-0.302145004272461	-0.412045001983643	-0.277083992958069
chr2R	18807000	18859000	-0.430543005466461	-0.461551994085312	-0.425965011119843	-0.502898991107941
chr2R	18859000	18876000	-0.461551994085312	-0.444781988859177	-0.502898991107941	-0.399585008621216
chr2R	18876000	18972000	-0.444781988859177	-0.360947012901306	-0.399585008621216	-0.334039986133575
chr2R	18983000	19128000	-0.811486005783081	-0.450451999902725	-0.691187024116516	-0.397204995155334
chr2R	19144000	19165000	-0.322277009487152	-0.318172991275787	-0.312164008617401	-0.2014269977808
chr2R	19165000	19227000	-0.318172991275787	-0.280526995658875	-0.2014269977808	-0.30206298828125
chr2R	19227000	19252000	-0.280526995658875	-0.624791026115417	-0.30206298828125	-0.658267021179199
chr2R	19252000	19285000	-0.624791026115417	-0.484286993741989	-0.658267021179199	-0.490622013807297
chr2R	19285000	19315000	-0.484286993741989	-0.369913011789322	-0.490622013807297	-0.356054991483688
chr2R	19315000	19351000	-0.369913011789322	-0.451909989118576	-0.356054991483688	-0.262582987546921
chr2R	19351000	19425000	-0.451909989118576	-0.739942014217377	-0.262582987546921	-0.691358983516693
chr2R	19466000	19505000	-0.17331600189209	-0.402413994073868	-0.0473119989037514	-0.43572598695755
chr2R	19505000	19614000	-0.402413994073868	-0.0501599982380867	-0.43572598695755	0.00928600039333105
chr2R	19917000	20203000	-0.0556150004267693	-0.81004798412323	0.0438230000436306	-0.446265995502472
chr2R	20203000	20245000	-0.81004798412323	-0.215318992733955	-0.446265995502472	-0.252759009599686
chr2R	20254000	20279000	-0.296222001314163	-0.132232993841171	-0.393355011940002	-0.230314001441002
chr2R	20279000	20338000	-0.132232993841171	-0.559208989143372	-0.230314001441002	-0.810064017772675
chr2R	20338000	20367000	-0.559208989143372	-0.309280008077621	-0.810064017772675	-0.310840010643005
chr2R	20376000	20588000	-0.274257004261017	-0.403043001890182	-0.277108013629913	-0.443455010652542
chr2R	20588000	20617000	-0.403043001890182	-0.279343992471695	-0.443455010652542	-0.31182000041008
chr2R	20617000	20679000	-0.279343992471695	-0.875440001487732	-0.31182000041008	-0.846499025821686
chr2R	20680000	20736000	-0.901542007923126	-0.448273003101349	-0.859323024749756	-0.329297006130219
chr2R	20745000	20813000	-0.358031988143921	-0.724515974521637	-0.26349800825119	-0.673114001750946
chr2R	20813000	20866000	-0.724515974521637	-0.169446006417274	-0.673114001750946	-0.118584997951984
chr2R	20866000	20884000	-0.169446006417274	-0.301108002662659	-0.118584997951984	-0.245359003543854
chr2R	20884000	20986000	-0.301108002662659	-0.520326018333435	-0.245359003543854	-0.197733998298645
chr2R	20986000	21023000	-0.520326018333435	-0.0902639999985695	-0.197733998298645	-0.10224399715662
chr2R	21023000	21057000	-0.0902639999985695	-0.606839001178741	-0.10224399715662	-0.602307975292206
chr2R	21057000	21125000	-0.606839001178741	0.124095000326633	-0.602307975292206	0.124989002943039
chr2R	21125000	21138000	0.124095000326633	-0.0507339984178543	0.124989002943039	-0.124032996594906
chr2R	21158000	21183000	-0.0179900005459785	-0.113549001514912	-0.118610002100468	-0.248032003641129
chr2R	21200000	21259000	-0.374296009540558	-0.306867003440857	-0.309394001960754	-0.220341995358467
chr2R	21259000	21293000	-0.306867003440857	-0.236435994505882	-0.220341995358467	-0.269369006156921
chr2R	21293000	21348000	-0.236435994505882	-0.0563419982790947	-0.269369006156921	-0.103510998189449
chr2R	21348000	21385000	-0.0563419982790947	-0.206908002495766	-0.103510998189449	-0.160084992647171
chr2R	21385000	21481000	-0.206908002495766	-0.190237998962402	-0.160084992647171	-0.252948999404907
chr2R	21481000	21519000	-0.190237998962402	-0.277723997831345	-0.252948999404907	-0.259954988956451
chr2R	21535000	21560000	-0.1458919942379	0.0936810001730919	-0.14894899725914	0.0824239999055862
chr2R	21569000	21617000	-0.0711970031261444	-0.576771974563599	0.101548999547958	-0.315768003463745
chr2R	21617000	21660000	-0.576771974563599	-0.0931069999933243	-0.315768003463745	-0.156812995672226
chr2R	21660000	21688000	-0.0931069999933243	0.0365400016307831	-0.156812995672226	-0.0511000007390976
