seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
chr3L	8640419	8642514	2096	*	8.5141090048666	8.2947474145972	8.70447677370074	-0.348799333061768	0.0486939132824286	0.13958459377304	278.46	349.59	414.96	419.37
chr2R	11194356	11195424	1069	*	7.93878211886702	7.68861099950163	8.15191574871606	-0.391232062559261	0.0487227477616376	0.139600962618418	205.18	207.42	254.75	314.1
chr2L	15474279	15475341	1063	*	8.16595174080774	7.94617362995677	8.35663297226688	-0.352180656352465	0.0488172868986412	0.13974498220445	237.75	255.5	344.05	311.53
chr3R	16080446	16081221	776	*	6.92798666352005	6.59813790888377	7.19627745306764	-0.459334845140778	0.0488193088403487	0.13974498220445	105.85	87.91	141.82	151.49
chr3L	619943	620322	380	*	7.36730653364056	7.06115658478506	7.61972548653388	-0.444753463127112	0.0488465819605705	0.139756784500457	153.07	114.01	195.66	197.7
chr3L	7608671	7611043	2373	*	9.38732603474985	9.22900629217737	9.52997723375987	-0.280582812688339	0.0488752414755788	0.139772540401738	594.38	605.78	672.34	806.22
chrX	7702704	7703727	1024	*	6.34782915036157	5.81612761377017	6.73548019484735	-0.526603266503563	0.0490253653440977	0.140135478495416	74.91	37.78	95.86	117.25
chr3L	16927506	16927880	375	*	6.64008018758376	6.26982449255724	6.93445641918307	-0.47348776416297	0.0490657757324309	0.140184613391711	73.28	81.05	127.38	117.25
chr2R	20199487	20200216	730	*	7.49700059327429	7.20300635637459	7.74110734935852	-0.421678701681084	0.0492019223025419	0.140507097890466	131.9	162.78	208.79	219.1
chr3L	3620360	3620703	344	*	7.45661461564208	7.13686557545594	7.71819448771522	-0.441296301503955	0.049421140301247	0.141066394325593	122.13	159.34	194.35	226.8
chr2L	10612262	10613099	838	*	7.86488031466809	7.46594209510075	8.17706189572511	-0.484425772200844	0.0494670721921329	0.14113077260109	122.13	231.46	281.02	297.84
chr2L	8915811	8916092	282	*	6.92612368022874	6.57636442427944	7.20741832490988	-0.467429358531113	0.0494989403783819	0.141154984914639	96.08	94.78	128.69	166.89
chr3L	1709399	1711137	1739	*	8.28857456220204	8.08301135993222	8.46846762867942	-0.335570397826618	0.0495993127406951	0.14137443390726	257.29	285.03	353.24	355.18
chr2R	11711933	11712277	345	*	7.4796220227814	7.21370449172077	7.70407029739064	-0.407325439298725	0.049646890521359	0.141415729169808	154.7	142.17	202.23	214.82
chr2R	6141456	6141736	281	*	6.44686372050419	5.91453055383314	6.83484862529215	-0.519760843269993	0.0496831846990944	0.141415729169808	42.34	78.3	124.75	103.56
chr2L	1470994	1471349	356	*	7.25463822516269	6.73338445528133	7.63673432043669	-0.519283506058093	0.0496840751315493	0.141415729169808	65.14	147.67	174.65	223.38
chrX	1094458	1094838	381	*	6.26606902518599	5.83164586041911	6.59950470485657	-0.505821069926552	0.0497543587829846	0.141490905252638	65.14	48.76	99.8	94.14
chr3L	20702666	20702700	35	*	6.33312738703313	5.76326342523558	6.74055594521422	-0.524158877183553	0.0497573615788224	0.141490905252638	35.83	72.8	110.31	103.56
chr2R	23870786	23873370	2585	*	8.01024767200571	7.65137623360328	8.29739566194606	-0.468935781958146	0.0499213356651172	0.141811817279359	177.5	224.59	236.37	392.84
chr3L	776717	777025	309	*	7.08615194563363	6.64448419713463	7.4238253908537	-0.499166408139956	0.0499377776273238	0.141811817279359	71.65	128.44	162.83	180.59
chrX	2360266	2360562	297	*	6.31535518791245	5.86287594409362	6.65929061131261	-0.510247551863692	0.0499406863567861	0.141811817279359	63.51	52.89	84.04	118.11
chr3L	719030	719554	525	*	7.53386934379856	7.26816641698986	7.75816483408144	-0.401179388514825	0.0499660432120905	0.141817114655097	153.07	155.22	225.86	207.12
chr3L	6760123	6760900	778	*	6.09643446181791	5.64655822848023	6.4388689949177	-0.507448569122879	0.0500416817178846	0.141965052881048	52.11	48.08	85.36	88.15
chr2L	19235605	19236407	803	*	7.25167440160052	6.91486115703174	7.52454759781938	-0.449906185696798	0.0501376099646565	0.142170385794566	102.59	138.74	182.53	185.72
chr2R	21734073	21735215	1143	*	8.12101754857088	7.85937100831894	8.3424178192914	-0.396670844973709	0.0502533045626028	0.142431549128842	211.7	252.75	286.27	362.88
chr3L	2800672	2803314	2643	*	8.41842185378362	8.00844723892604	8.73730366770624	-0.489576419968373	0.0503021974608115	0.1425032219948	166.1	348.91	374.25	479.28
chr3R	5502244	5502813	570	*	6.35449701840989	5.93544094421364	6.67883089627368	-0.497968807991675	0.0503429058831047	0.142549492671758	66.77	55.63	111.62	93.29
chr3R	13948730	13950005	1276	*	8.57362212440423	8.38602621277679	8.73960774285967	-0.316537968728138	0.0503657558172703	0.142549492671758	338.71	330.36	454.36	400.54
chr2R	14091143	14092316	1174	*	6.75250045541139	7.11743055795726	6.26281583329709	0.514408630466747	0.0504461903942236	0.142698413104946	115.62	162.09	55.15	98.42
chr3R	18050129	18050291	163	*	5.90686990997858	5.29944790585257	6.33300739094598	-0.525418477949139	0.0504777557099951	0.142698413104946	29.31	49.45	72.22	89.01
chr3L	4233566	4233953	388	*	7.05940303864297	6.64376483992427	7.38169143317564	-0.490968141168404	0.0504892844777479	0.142698413104946	79.79	120.19	141.82	191.71
chr3L	20632248	20633219	972	*	8.39378569107961	8.14913430921277	8.60290247363658	-0.373881563559348	0.0505953468099419	0.142745483556973	244.26	323.49	404.46	373.15
chrX	435032	435428	397	*	6.45732359530867	6.04841570378325	6.77556138583308	-0.487857324953145	0.0505967419147588	0.142745483556973	60.25	72.12	115.56	103.56
chr3R	28860354	28862007	1654	*	7.6478385718711	7.2639619542923	7.95074187200597	-0.478862070917912	0.0505973193798449	0.142745483556973	125.39	182.01	196.98	297.84
chr3L	4145211	4145677	467	*	7.01087101804101	6.69695332973971	7.26854033622725	-0.443623851048615	0.0506005192665103	0.142745483556973	105.85	101.65	145.76	162.61
chr2R	16730649	16731687	1039	*	7.66931432050985	7.36494893838441	7.92052033713513	-0.430390095094317	0.0506269478683527	0.142746605662942	144.93	184.76	216.67	267.88
chr3R	6097267	6098396	1130	*	7.80187915388756	7.49453819597248	8.05510621250089	-0.430199256187601	0.0506482076080872	0.142746605662942	149.82	210.86	249.5	282.43
chrX	692878	693624	747	*	7.01148767563998	6.68737084976366	7.27597939288957	-0.451290716886533	0.0507352478834354	0.142877089582874	105.85	100.28	140.51	169.46
chr3L	21108835	21109280	446	*	7.23052595159145	6.94409825900764	7.46939863214739	-0.421534833581311	0.0507547440594377	0.142877089582874	125.39	120.88	177.28	177.16
chr2R	20155113	20155440	328	*	7.97281545078005	7.75111016914142	8.16494495908825	-0.357833606491107	0.0507884442573715	0.142877089582874	216.58	214.29	294.15	279.87
chr3L	18760741	18760994	254	*	6.19834127260545	5.52062274568406	6.65761223617365	-0.524435341964949	0.0507891724771987	0.142877089582874	29.31	62.5	73.54	128.38
chr3L	8491218	8497849	6632	*	10.1692925179746	9.67360227059247	10.537533105085	-0.514625690576969	0.0510217691499003	0.143464564675337	566.69	1066.64	1445.8	1526.85
chr2R	11657979	11659506	1528	*	7.42537620985998	6.92739003931515	7.79487674628328	-0.512826316044849	0.0511423097545961	0.143736556791665	76.54	166.9	189.1	255.05
chr2R	22735871	22738401	2531	*	8.37247768111191	8.02009902332918	8.65546116209082	-0.459928230144379	0.0511932467959324	0.143770059091914	184.01	335.17	374.25	432.21
chrX	3099150	3099535	386	*	6.23839040136966	5.73952714712313	6.60837144199346	-0.518516216502036	0.0512018597064129	0.143770059091914	68.39	38.46	95.86	99.28
chr3L	2539726	2540134	409	*	6.61922315920478	6.24391018234415	6.9167806797524	-0.476583370474506	0.0512265124995763	0.143772410953018	73.28	78.3	108.99	132.66
chr3R	28847410	28847823	414	*	6.72571798679595	6.31388228033481	7.04572158965656	-0.495784551642158	0.0513339534344327	0.144007005986835	86.31	72.8	105.05	159.19
chr2L	19142221	19142512	292	*	6.22053892118873	5.51940413571709	6.69033301584625	-0.522175809664677	0.0514207804961632	0.144183581911443	24.43	67.31	89.3	117.25
chr3R	16141485	16143012	1528	*	8.03702342886612	7.78113650033433	8.25428874210523	-0.399991116913111	0.0516448072467288	0.144736581760433	239.38	200.55	269.2	341.49
chr4	390523	391304	782	*	6.79835520451002	6.4352887116177	7.08817763229903	-0.476939749271006	0.0516659489305506	0.144736581760433	100.96	72.12	132.63	139.5
chr3L	10318284	10318864	581	*	6.91105712153143	6.30127372500442	7.33834674699879	-0.522856180685146	0.0517055883327498	0.144780443768465	42.34	115.39	140.51	183.15
chr2L	14226245	14226717	473	*	7.47525424756597	7.18625866930021	7.71590844481515	-0.427114972140133	0.0517542594448525	0.144849543008148	162.84	128.44	221.93	198.56
chr2L	1744927	1745173	247	*	6.22099352061766	5.76296824781949	6.56811258190357	-0.503685740549952	0.0519495483222961	0.145265632601962	48.85	59.75	85.36	104.41
chr3L	10944383	10944622	240	*	7.13570563437954	6.78914234694178	7.41493285955584	-0.468350947590687	0.0519598094518844	0.145265632601962	131.9	89.29	164.15	177.16
chr3L	10777955	10778396	442	*	7.34036024393757	7.03969543544823	7.58904299919265	-0.438129956175934	0.0519751145304352	0.145265632601962	149.82	113.33	189.1	195.99
chr3L	15261974	15262905	932	*	7.93486072691929	7.68181690423843	8.15007442086253	-0.383398119056775	0.0520352774317134	0.14536648304269	184.01	226.65	279.7	288.42
chr2L	14627548	14628047	500	*	7.14140959396949	6.83675891425872	7.39280969126663	-0.431296602008829	0.0520773373158763	0.14541669073818	109.1	119.51	161.52	174.6
chr2R	24955285	24957603	2319	*	8.75191262393618	8.54628489541092	8.93185508568966	-0.339548518553955	0.0522328397763906	0.145758934904536	358.25	389.43	430.72	546.04
chr2R	6108534	6109018	485	*	6.8792570728048	6.52566092271235	7.16302380671735	-0.46203877852931	0.0522481920048727	0.145758934904536	84.68	99.59	130	156.62
chr3R	25077092	25077547	456	*	7.17208590465687	6.85668442968426	7.43075276937732	-0.438090744840148	0.0523051074022541	0.145798763679092	107.48	124.32	160.21	184.87
chr2R	7413771	7414199	429	*	7.77511833929894	7.45227074230966	8.03876542111481	-0.453364700953359	0.0523216971590542	0.145798763679092	214.95	135.3	249.5	276.44
chr2L	842758	843221	464	*	7.24562973209266	6.86644270331975	7.54561198188976	-0.471261065090967	0.0523349214663893	0.145798763679092	91.19	142.17	175.96	197.7
chr3L	5570049	5572514	2466	*	8.27674182153435	7.9270285833075	8.55800675158281	-0.456860250688216	0.0524117102148257	0.145945338822372	174.24	312.51	353.24	400.54
chr3R	29218472	29219035	564	*	5.8148611128926	5.24969785113927	6.21989615634479	-0.519652109181259	0.0525218702250242	0.146184661387031	34.2	41.9	64.35	84.73
chr2R	22678198	22681963	3766	*	9.13686334553992	8.85756391254454	9.3707623891379	-0.408251668140831	0.0525821474084001	0.146284987974429	350.11	577.62	614.56	709.51
chr3R	17826165	17826489	325	*	6.75297945725982	6.40957631053914	7.03015500437998	-0.455667284695856	0.0526756973629121	0.146477745269415	81.42	88.6	131.32	130.09
chr3L	21813073	21813532	460	*	7.89587598882415	7.67170159218481	8.0898561052934	-0.360438132862183	0.0527133430700291	0.146514941120518	205.18	202.61	274.45	270.45
chr2R	19922401	19925683	3283	*	9.26360977545536	8.95898085695844	9.51499507142537	-0.428440959099639	0.0527811223642498	0.14658328496382	351.74	643.55	697.29	765.99
chr3R	10600095	10601278	1184	*	7.68538681131385	7.30025939945276	7.98906660776965	-0.474045224654265	0.052787189466307	0.14658328496382	113.99	201.24	237.68	270.45
chr3L	12706976	12707253	278	*	6.69240058801103	6.05636395340109	7.1323127318763	-0.520733897486691	0.0528107743575134	0.14658328496382	34.2	98.9	147.07	133.51
chrX	6600899	6602332	1434	*	7.08379222275474	6.71189526738387	7.3792028831771	-0.472710262477278	0.0529540797547484	0.146913501598996	97.71	111.95	135.26	197.7
chr2L	623238	623573	336	*	7.13883192417864	6.83934283397434	7.38671072551854	-0.431036165072803	0.0530278839488756	0.147050682314819	120.5	108.52	174.65	160.05
chr3L	5842311	5843312	1002	*	8.43921857140648	8.22608662452409	8.62487907497275	-0.352586453510399	0.0530557236530446	0.147060332274302	328.94	269.92	421.53	368.02
chr3R	10535824	10536060	237	*	6.07526003628581	5.59392598495589	6.4355513242748	-0.506127612269702	0.0531288025602491	0.147195310259855	42.34	54.26	86.67	86.44
chr3R	19358041	19358520	480	*	7.59436049533902	7.33219770340993	7.81613001275432	-0.393604996329927	0.0532219039702845	0.147318945301678	154.7	167.59	235.06	215.68
chr3L	11293813	11295946	2134	*	8.40333511632094	8.19028582050818	8.58893292648114	-0.356233890822181	0.0532222328479309	0.147318945301678	327.31	256.87	375.57	394.55
chr2R	24242965	24243239	275	*	7.01957482452387	6.69394628167918	7.285070933114	-0.446905894094787	0.0532634351751781	0.147365425367805	107.48	99.59	170.71	141.22
chr2L	18763509	18763822	314	*	5.93514184747024	5.42267667301813	6.31251711759801	-0.511701698496274	0.0533977323888971	0.147646426363093	39.08	46.7	85.36	73.6
chr2L	11379243	11379635	393	*	7.15390047443497	6.83178659549645	7.41705872301283	-0.447882328086559	0.0534294980457367	0.147646426363093	117.25	110.58	148.39	193.42
chrX	1314555	1315009	455	*	6.73191194968834	6.32608427402363	7.04828579684218	-0.493195101124785	0.0534383703169388	0.147646426363093	99.33	61.13	126.06	138.65
chrX	4621392	4621796	405	*	6.49422474240398	6.02246512351376	6.8491456068515	-0.510047356924155	0.0535602074221613	0.147875315626908	84.68	45.33	111.62	118.96
chr3L	10771712	10773125	1414	*	8.10865146879267	7.86047183232627	8.32033890851432	-0.378353331683196	0.0535702029610812	0.147875315626908	205.18	259.62	304.65	334.64
chr3R	9964711	9965055	345	*	6.5756324467158	6.17778432439613	6.8871477409547	-0.487527774198716	0.0536731491933705	0.14802245166316	78.16	66.62	99.8	136.94
chr3R	10546701	10547930	1230	*	7.55630960905011	6.98876366357307	7.96255934453818	-0.516972912146958	0.0536831117326349	0.14802245166316	65.14	188.88	225.86	273.02
chr2L	13095788	13096142	355	*	6.82079926526421	6.40760162442323	7.14162231778269	-0.484037990884336	0.053697062968746	0.14802245166316	66.77	103.02	132.63	149.78
chr3L	7869837	7870600	764	*	7.2607072241966	6.96950698778879	7.50288666571799	-0.424526282970247	0.0537577151397643	0.148122011090259	127.02	123.63	166.77	195.99
chr2R	13578009	13578266	258	*	6.19764609116022	5.75381572532604	6.5365780551537	-0.495968311825944	0.0538409134718991	0.148273826771801	48.85	59.07	93.23	92.43
chr3R	31689202	31691484	2283	*	8.40302105586718	8.08006218410604	8.66674223736098	-0.439305539543104	0.0538749932976105	0.148273826771801	201.93	339.29	370.31	442.48
chrX	13305381	13305975	595	*	6.22530549230925	5.77848174476591	6.56597451785919	-0.503673541472909	0.0538864959313122	0.148273826771801	65.14	44.64	91.92	97.57
chr3L	3612245	3613279	1035	*	7.42840626652331	7.13413734385638	7.67270216191968	-0.422594650386543	0.0540144573275628	0.148558213615716	131.9	149.04	183.84	224.23
chr3R	16135822	16137168	1347	*	8.06105122113616	7.78451192535931	8.29301317573516	-0.404735370814059	0.0540466225978064	0.148578989354716	188.9	252.06	284.96	342.34
chr3L	21479688	21480776	1089	*	8.00391377631495	7.70337087124154	8.252513225496	-0.42651733883008	0.0540915389717112	0.148634784147574	184.01	232.83	254.75	355.18
chr3R	12304373	12304548	176	*	6.66951983163923	6.31869608613722	6.95150140498856	-0.458537912082102	0.0542528996148894	0.149010352581932	76.54	83.11	123.44	124.1
chr2R	10059865	10060359	495	*	7.4266036234738	7.16018187783248	7.65141071316235	-0.404810582055158	0.0543158251046328	0.149081686078022	151.44	134.62	203.54	198.56
chr3R	18426158	18427214	1057	*	6.25236986389025	5.7720630721444	6.61208760795852	-0.505535966726774	0.0543282606214425	0.149081686078022	48.85	60.44	80.1	115.54
chr3L	616053	616872	820	*	7.94414851287113	7.66824925635914	8.17566038036501	-0.40086205320002	0.0545259323486176	0.14955613520609	172.61	234.21	294.15	284.14
chr3L	21784972	21785305	334	*	7.46387527717545	7.19702791595903	7.68898508139896	-0.399494196877584	0.0545731741573222	0.14957775658175	141.67	151.79	199.6	213.11
chr3R	19050420	19052537	2118	*	7.94849105569712	7.52730881516193	8.27409347201107	-0.487605122736413	0.0545833688503554	0.14957775658175	123.76	245.2	263.95	355.18
chr2L	15097843	15098077	235	*	6.47474333489335	6.08889307710055	6.77887137881794	-0.477706199680202	0.0546431609243985	0.149673667196277	66.77	69.37	99.8	119.82
chr3R	22163210	22166493	3284	*	9.61449297910356	9.34078898191852	9.84445851350754	-0.403501673989749	0.0546960238636101	0.149750519757195	483.64	813.2	816.79	1021.89
chrX	342197	343090	894	*	6.65906595344439	6.26816641698986	6.96631501024055	-0.480825852327208	0.0547631407273682	0.149866310322358	76.54	77.61	103.74	146.35
chrX	3347233	3347948	716	*	6.38221860733802	5.91214294272382	6.73618914890059	-0.50420773610963	0.0548098061279847	0.149926053282575	58.62	61.81	81.42	131.8
chr3L	1910182	1910579	398	*	6.8355516021843	6.36703253664669	7.18864214733548	-0.499499086686163	0.0549046569856046	0.150117488325224	58.62	106.46	130	161.76
chr3R	29258170	29258534	365	*	7.27690279126737	6.98264545738246	7.52119070824963	-0.430256625438529	0.0549944446552912	0.150278782077918	141.67	111.27	182.53	184.87
chr3R	29589249	29590314	1066	*	7.35838223165168	6.96388589268153	7.66784376466836	-0.475920200107412	0.0550134352148746	0.150278782077918	94.45	155.22	179.9	226.8
chr2R	5750823	5751693	871	*	7.66717771343576	7.40722391273932	7.88736566817586	-0.402011556469879	0.0551248677243702	0.150515073022172	185.64	153.85	221.93	251.62
chr2R	15745631	15746591	961	*	7.39069670747003	6.86404453280721	7.77567076109173	-0.509718380902697	0.055392521726044	0.15117751069626	66.77	166.21	194.35	243.92
chr2L	13086988	13088133	1146	*	8.29161598907618	8.09246908794078	8.46657778346449	-0.334910367156867	0.0555020408565103	0.151407962336535	280.09	265.8	330.92	376.58
chrX	13927453	13927726	274	*	6.37624461616221	5.99102489940151	6.67998167252149	-0.478251522027593	0.0555677796145373	0.151444391971725	66.77	60.44	99.8	105.27
chr2R	18942294	18943780	1487	*	8.01460715447337	7.7217336004447	8.25794161573791	-0.416071288482028	0.0555719050487849	0.151444391971725	174.24	247.94	281.02	331.22
chr2L	16591157	16591452	296	*	6.47711917269415	6.0824214482262	6.78670431947766	-0.483130077865762	0.055590653074266	0.151444391971725	71.65	63.87	95.86	124.96
chr2L	15100744	15101045	302	*	6.81569902703603	6.45482503202514	7.1041252786989	-0.459269177023886	0.0556693932052855	0.151590494713716	76.54	98.9	133.94	141.22
chr3L	742514	742822	309	*	7.59525730850524	7.31769394040914	7.8279387022721	-0.417208351520227	0.0557200648084486	0.151660068191436	182.38	136.68	228.49	225.95
chr2R	21896638	21897050	413	*	7.15832745383967	6.86301366555352	7.40334225307964	-0.421139357470964	0.0558008392671403	0.151811476636199	113.99	118.82	175.96	162.61
chr3L	3397530	3398751	1222	*	8.60733997305998	8.4249801570821	8.76921432212382	-0.305380659731076	0.0558434029615574	0.15185883949501	324.06	363.33	424.15	448.47
chrX	18300402	18300783	382	*	7.30087163526649	6.92252119483578	7.60033116871562	-0.47865898478429	0.0559845617155355	0.152174155369963	154.7	87.91	190.41	197.7
chr3R	8181467	8182081	615	*	8.45317700951267	8.10743823797454	8.73186964338621	-0.460614353250599	0.0561117292253966	0.152357563059779	364.77	186.82	441.22	409.1
chr3R	21940982	21941266	285	*	6.66754825461757	6.31939646315067	6.94780399973622	-0.459530942720378	0.0561128770085126	0.152357563059779	81.42	78.3	114.25	132.66
chr2R	22667143	22667666	524	*	6.26660130565089	5.72977473305428	6.65695485335696	-0.508533805127482	0.0561300531677153	0.152357563059779	37.45	68.68	107.68	94.14
chr3L	22377431	22377686	256	*	6.72617165608656	6.3652881203565	7.01460399077876	-0.460823816132227	0.0561754160302941	0.152357563059779	74.91	89.97	120.81	137.79
chr3L	13118806	13120757	1952	*	9.13951085406255	8.92354343518611	9.32731833253939	-0.34532808926087	0.0561782235168244	0.152357563059779	416.88	554.27	580.42	704.37
chr2L	14397999	14398501	503	*	7.44568071312529	7.1485708298109	7.69192923683854	-0.425043085625343	0.0562082675519079	0.152370593269361	136.79	146.98	179.9	233.65
chr2L	6758340	6758866	527	*	6.20601384134166	5.6858979350064	6.58750121647259	-0.506863388731305	0.0563442937144632	0.152670781487529	39.08	63.87	85.36	106.98
chr3R	7024953	7026051	1099	*	7.55800304722348	7.18620493222499	7.85335146629502	-0.466017829091537	0.0564996384964288	0.153002088198048	118.88	172.39	187.78	274.73
chr3R	12313367	12316002	2636	*	9.59858983889161	9.46266000763849	9.72280799800881	-0.251659085891594	0.0565510035472513	0.153002088198048	762.11	649.05	827.3	862.71
chr3R	23367394	23368388	995	*	7.12687471195795	6.71623439453613	7.44615805028909	-0.480241793010877	0.0565666680821279	0.153002088198048	79.79	130.5	153.64	195.14
chr2L	7382753	7383625	873	*	7.59207732632309	7.32339379624844	7.81849133624999	-0.39536200526783	0.0565679411724439	0.153002088198048	146.56	173.77	229.8	221.67
chr3L	14778305	14779066	762	*	5.8814525662505	5.23364755678641	6.32691375250764	-0.512398562637991	0.05662375084601	0.153034146708887	24.43	50.83	80.1	80.45
chr3L	11297353	11298314	962	*	7.57110898444663	7.30683382666411	7.79438700431764	-0.404762970260272	0.0566337703011528	0.153034146708887	175.87	140.8	220.61	223.38
chr3R	9247317	9251903	4587	*	9.11093628311034	8.85312973630458	9.32958288688938	-0.386218251842221	0.0566558419569922	0.153034146708887	358.25	566.63	613.25	673.56
chr3R	30160308	30160971	664	*	6.80444872140169	6.28773347482366	7.18411245297058	-0.505641374781838	0.056718292681319	0.153134317047014	50.48	105.77	127.38	163.47
chr3L	12111141	12111435	295	*	6.69096946749397	6.27952677994111	7.01073636796396	-0.481771334581275	0.057003548720141	0.153835683336384	66.77	88.6	108.99	148.92
chr2R	12917078	12917527	450	*	6.00903266088105	5.22726269753908	6.513243440094	-0.501867870715237	0.0570662423085333	0.153893755278913	17.91	57.01	74.85	107.84
chr3L	1269032	1269436	405	*	7.16477842502942	6.84623451599941	7.42555228866515	-0.444614249777688	0.057094395020849	0.153893755278913	131.9	98.22	181.22	162.61
chr2L	9982927	9983460	534	*	6.86365784736022	6.53025007556536	7.13429493593762	-0.449934413489925	0.0571015424589637	0.153893755278913	92.82	92.03	126.06	154.91
chr2R	18531747	18532297	551	*	7.0154962715911	6.58313011650225	7.34772252481235	-0.495246002781562	0.0571759486309959	0.154025525160786	123.76	68	139.2	186.58
chrX	10810885	10812238	1354	*	7.38909747692512	7.0811831059676	7.64271320012708	-0.431406858708518	0.0572321295752395	0.154108102696575	128.65	142.17	172.02	227.66
chr3R	12667343	12667925	583	*	6.31646145831469	5.77337909418499	6.71009398295345	-0.507830846254181	0.0574747187816419	0.154692321571454	40.71	68.68	82.73	126.67
chr3R	10671885	10671977	93	*	6.62227480226134	6.24201025471974	6.92292958121351	-0.477910816225575	0.0575019582492962	0.154696667536097	89.56	61.81	116.87	125.81
chr2R	5683990	5684522	533	*	6.25770688691465	5.75514849051626	6.62970733015469	-0.501794436590521	0.0576166539281099	0.154936186977283	40.71	67.31	91.92	106.13
chr3L	22402785	22403145	361	*	6.82574313328637	6.38119414504123	7.1650926341296	-0.488104631408731	0.0576426826581632	0.15493716616533	60.25	106.46	148.39	138.65
chr2R	19981831	19982156	326	*	7.14032647651013	6.83948282024666	7.38913143090052	-0.422950009567691	0.0579473362069736	0.155686723934802	107.48	121.57	161.52	173.74
chrX	17096358	17096949	592	*	6.25418418209787	5.83515017901381	6.57850487597209	-0.484168683351794	0.058012605145663	0.155785034630282	53.74	60.44	89.3	101.85
chrX	2134611	2134934	324	*	6.20663658399535	5.56602613477818	6.64871329775707	-0.507277191101893	0.0580355379962735	0.155785034630282	70.02	24.73	94.55	106.13
chr3L	3638105	3639951	1847	*	8.68710600114293	8.40087950266187	8.92583887261044	-0.408293714595153	0.0580870834362104	0.155854098979734	255.66	420.34	497.69	475
chrX	4371629	4372096	468	*	5.89810257174601	5.21612347334945	6.35930669526758	-0.503349558853809	0.058210976286657	0.156117131871412	53.74	20.6	70.91	93.29
chr3L	6799122	6800478	1357	*	8.52157807731471	8.34535293224494	8.67860155149793	-0.298440447199929	0.0582832025550269	0.156241427098001	320.8	329.68	421.53	397.97
chr3R	14283394	14284402	1009	*	6.88755017104604	6.48974465251921	7.19903940861374	-0.473708102698574	0.0583320876587048	0.156292571607874	73.28	106.46	128.69	165.18
chr3R	19238694	19239135	442	*	7.0035535505744	6.6526069253469	7.28561436610611	-0.459830481431296	0.0583540593679224	0.156292571607874	113.99	87.23	175.96	136.08
chr2R	14910361	14911670	1310	*	8.44983177461673	8.23263657196158	8.63856661480208	-0.357433439542218	0.0583900519408012	0.156319620206925	341.97	259.62	413.65	383.42
chr3R	23528679	23529073	395	*	6.80960439011748	6.48261291732959	7.0760045354429	-0.444189372424544	0.0584483583759914	0.156406356168378	89.56	89.29	126.06	143.78
chr2L	12423754	12424245	492	*	6.79672785110005	6.46318140162685	7.06745616939626	-0.443950306148731	0.0584802599309617	0.156422387772803	83.05	93.41	131.32	136.94
chr2L	377646	378244	599	*	8.68186823071933	8.41812728039734	8.90476511492357	-0.402897601083168	0.0585173034860861	0.156452152854518	421.76	262.37	479.31	479.28
chr2L	18652648	18653304	657	*	7.39553070495549	7.12288638112553	7.62474837223183	-0.409502391777751	0.0587336736927109	0.156961127969409	153.07	125.69	199.6	195.14
chr3L	8505889	8507124	1236	*	7.14786872042627	6.6297123641093	7.52830607033403	-0.502454731049252	0.0587953187581997	0.157056344842147	58.62	139.43	168.09	201.13
chrX	3830719	3831010	292	*	6.59791107499254	6.1385095382735	6.94581718846365	-0.499030238328051	0.0588389404460514	0.157103354034857	92.82	48.08	118.19	128.38
chr3L	584048	584683	636	*	6.28097701370264	5.84477579172397	6.61545590534194	-0.490834433689178	0.0588836258885183	0.157153160693627	58.62	56.32	81.42	114.69
chr3R	25555656	25556089	434	*	6.69129312982445	6.32926824843146	6.98045269553949	-0.468145549112997	0.0589109265859982	0.157156546089117	92.82	68	118.19	134.37
chrX	18570251	18570787	537	*	6.36452040231461	5.83038195296375	6.753458293562	-0.506768069187118	0.0590398834082042	0.157430996526205	73.28	40.52	81.42	134.37
chr3L	644232	644666	435	*	7.17335199672825	6.78458463153946	7.47928529131568	-0.469304245760068	0.0592051638080783	0.157802019386035	87.94	132.56	152.33	204.55
chrX	14653794	14654206	413	*	6.63512809775194	6.22885903980199	6.95176943264682	-0.485029337292862	0.0592613794082784	0.157882148052858	89.56	60.44	106.37	141.22
chr3L	17483812	17484382	571	*	7.15266713311432	6.68961898283871	7.50265296292155	-0.491684824968533	0.0593356253073116	0.157958357565783	68.39	138.05	164.15	198.56
chr2L	21034944	21035800	857	*	7.41203422030081	7.1497526828355	7.63388863787446	-0.399186934197668	0.0593423148847434	0.157958357565783	151.44	132.56	196.98	200.27
chr2L	19154639	19159088	4450	*	9.22980294531997	8.97851799173872	9.44374392687262	-0.379941818282239	0.0594126557358624	0.158006869845248	398.97	609.9	625.07	767.7
chrX	7575768	7576057	290	*	6.57233070028906	6.20240911188413	6.86649612104012	-0.467809187951043	0.0594128862926475	0.158006869845248	76.54	70.74	102.43	130.95
chr3R	11657489	11659187	1699	*	8.22124114839433	7.96177156354527	8.44108186527081	-0.387096426947105	0.0594587066259379	0.158059098150941	214.95	283.66	312.53	382.57
chr3R	14485305	14485653	349	*	7.40654997402963	7.13481921219299	7.63512213992386	-0.409078096905765	0.0597247512017293	0.158696444984525	154.7	126.38	193.04	204.55
