Active135 chr2R 10528000 10560000 0.0965482 0.038042 2 0.0482741 0.129192
Active137 chr2R 10599000 10627000 -0.691473 0.478135 1 -0.691473 0
Null191 chr2R 10635001 10658000 0.158102 0.0412518 3 0.0527006 0.104753
Null192 chr2R 10667000 10806000 3.29717 5.84966 8 0.412146 0.749228
Active138 chr2R 10806000 10850000 3.05289 12.043 14 0.218064 0.901477
Null193 chr2R 10850000 10874000 5.79173 33.5441 1 5.79173 0
Active139 chr2R 10874000 10904000 -3.16113 3.48763 12 -0.263427 0.470363
Active140 chr2R 11026000 11122000 -1.64475 3.47548 2 -0.822376 1.03026
Null194 chr2R 11122000 11130000 -1.57745 2.48835 1 -1.57745 0
Null195 chr2R 11132000 11173000 8.49946 26.3035 5 1.69989 1.53982
Null196 chr2R 11223000 11264000 29.357 197.802 12 2.44641 3.24015
Active142 chr2R 11272000 11305000 1.93652 3.97357 12 0.161376 0.552348
Null197 chr2R 11307000 11352000 -16.0391 57.8324 13 -1.23378 1.71068
Active143 chr2R 11364000 11389000 0.597011 0.806437 11 0.0542737 0.265268
Het19 chr2R 11406000 11452000 0.761439 13.0838 7 0.108777 1.36282
PcG53 chr2R 11465000 11475000 -0.376099 0.105763 2 -0.188049 0.132359
PcG54 chr2R 11475000 11582000 -0.77255 0.596833 1 -0.77255 0
Active144 chr2R 11582000 11624000 -1.40708 1.19826 3 -0.469028 0.423594
Active145 chr2R 11624000 11651000 -0.434356 0.130471 3 -0.144785 0.150092
PcG55 chr2R 11710000 11890000 3.31412 4.11803 15 0.220942 0.4751
PcG56 chr2R 11908000 11966000 4.8435 15.7851 3 1.6145 1.62945
Active146 chr2R 11966000 12027000 5.92043 21.1506 13 0.455417 1.19146
Null198 chr2R 12045000 12132000 4.65938 13.0065 5 0.931876 1.3164
Active147 chr2R 12132000 12174000 3.70465 10.7452 11 0.336787 0.929198
Active148 chr2R 12174000 12201000 -3.12165 5.48946 11 -0.283787 0.646921
Active149 chr2R 12201000 12246000 0.804958 0.647958 1 0.804958 0
Null199 chr2R 12246000 12318000 -3.44302 22.0328 8 -0.430377 1.60277
Active150 chr2R 12318000 12345000 -0.127181 0.144171 7 -0.0181687 0.142358
Null200 chr2R 12346000 12412000 15.8563 71.5665 11 1.44148 2.10432
Null201 chr2R 12454000 12510000 0.143696 7.62117 8 0.017962 0.975871
Active151 chr2R 12511000 12532000 0.0186973 0.132871 5 0.00373947 0.162973
Null202 chr2R 12532000 12569000 0.269712 0.0537978 4 0.0674279 0.0943553
Null203 chr2R 12613000 12668000 5.07841 9.41427 10 0.507841 0.826755
Null204 chr2R 12668000 12678000 -0.131216 0.0172176 1 -0.131216 0
Null205 chr2R 12678000 12704000 -0.119035 0.620341 5 -0.0238069 0.351428
Active152 chr2R 12704000 12706000 0.135904 0.0184698 1 0.135904 0
Active153 chr2R 12745000 12787000 -0.125143 0.547658 9 -0.0139048 0.246287
Null207 chr2R 12795000 12817000 -0.198022 0.0392129 1 -0.198022 0
Null208 chr2R 12825000 12853000 9.27491 29.0725 4 2.31873 1.37536
PcG57 chr2R 12867000 12916000 8.84774 55.3094 12 0.737312 2.01631
Active154 chr2R 12916000 12947000 -0.832355 2.31759 6 -0.138726 0.605822
PcG58 chr2R 12947000 13043000 -2.92858 5.46972 4 -0.732146 0.911807
Null209 chr2R 13043000 13114000 3.51351 13.0876 2 1.75676 1.85946
Active155 chr2R 13114000 13171000 0.407465 1.15878 9 0.0452738 0.355955
Null210 chr2R 13171000 13200000 2.99829 8.01878 5 0.599659 1.11542
Active156 chr2R 13202000 13242000 0.517862 2.91982 13 0.0398355 0.472244
Null211 chr2R 13242000 13408000 -6.18528 144.467 11 -0.562298 3.58011
Active157 chr2R 13414000 13449000 -1.93586 26.9806 4 -0.483964 2.55165
Active158 chr2R 13449000 13483000 -0.00253652 0.44485 6 -0.000422754 0.272289
Null212 chr2R 13508000 13539000 2.23768 4.69255 4 0.55942 0.927462
Active159 chr2R 13558000 13599000 8.9395 18.957 11 0.812682 1.03097
Null213 chr2R 13599000 13733000 1.4378 2.06726 1 1.4378 0
Null214 chr2R 13733000 13826000 4.0515 6.9909 5 0.8103 0.861159
Null215 chr2R 13826000 13942000 7.62158 30.6365 12 0.635132 1.46617
Active160 chr2R 13964000 13990000 0.0976789 0.79467 10 0.00976789 0.28173
Active161 chr2R 13991000 14018000 -0.322191 0.103807 1 -0.322191 0
Active162 chr2R 14018000 14099000 -0.959083 0.919839 1 -0.959083 0
Active163 chr2R 14107000 14141000 -0.16232 0.0263477 1 -0.16232 0
Active164 chr2R 14141000 14174000 -1.03893 0.494922 14 -0.0742094 0.172756
Active165 chr2R 14216000 14276000 5.96115 12.5248 14 0.425796 0.844586
Null216 chr2R 14276000 14302000 -0.303236 0.0919519 1 -0.303236 0
Active166 chr2R 14302000 14332000 0.27846 0.0388066 2 0.13923 0.00427185
Null217 chr2R 14357000 14393000 33.2344 189.332 9 3.69271 2.72044
Null218 chr2R 14403000 14424000 0.988624 0.87303 3 0.329541 0.427098
PcG59 chr2R 14433000 14472000 -0.853116 0.698877 2 -0.426558 0.409252
Active167 chr2R 14479000 14520000 2.34081 3.85267 5 0.468163 0.742534
Active168 chr2R 14524000 14624000 5.03101 17.4958 16 0.314438 0.997305
Null219 chr2R 14624000 14745000 1.87182 11.7996 9 0.20798 1.12597
Active169 chr2R 14745000 14773000 -7.41444 69.8347 13 -0.570341 2.24647
PcG60 chr2R 14773000 14842000 0.248083 8.44797 3 0.0826942 1.67605
Active170 chr2R 14842000 14879000 2.27577 2.03855 13 0.175059 0.355198
Null220 chr2R 14879000 14885000 -2.70842 45.7333 4 -0.677105 3.31283
Active171 chr2R 14899000 14934000 1.68315 5.48087 3 0.56105 1.22971
Null221 chr2R 14934000 14962000 1.93376 4.70869 3 0.644588 1.07428
Active172 chr2R 14962000 14998000 -0.361707 0.258122 5 -0.0723414 0.215386
Active173 chr2R 15017000 15088000 0.0343897 0.00118265 1 0.0343897 0
Active174 chr2R 15091000 15116000 0.0592063 0.00350539 1 0.0592063 0
Active175 chr2R 15128000 15153000 0.0414929 0.0520513 3 0.013831 0.130993
Null223 chr2R 15153000 15195000 1.6016 2.56512 1 1.6016 0
Null224 chr2R 15195000 15217000 -1.25895 2.18948 6 -0.209825 0.566469
Active176 chr2R 15217000 15244000 -2.11904 7.9917 5 -0.423808 1.1911
Null225 chr2R 15253000 15306000 4.60846 16.2851 2 2.30423 1.68317
Active177 chr2R 15306000 15340000 -0.157366 90.6502 8 -0.0196707 3.36614
Active178 chr2R 15346000 15394000 4.99863 10.3622 7 0.714089 0.985086
Null226 chr2R 15394000 15511000 3.3873 12.9296 6 0.564551 1.35507
Active179 chr2R 15511000 15532000 -0.00298016 8.88137e-06 1 -0.00298016 0
Null227 chr2R 15532000 15577000 -3.78997 2.85421 13 -0.291537 0.366826
Null229 chr2R 15584000 15676000 -0.0653213 0.00426687 1 -0.0653213 0
Het20 chr2R 15676000 15698000 -4.66638 52.0146 10 -0.466638 2.23242
Null230 chr2R 15698000 15817000 -3.47922 12.0347 3 -1.15974 1.63296
PcG61 chr2R 15817000 15848000 -2.0082 4.95315 4 -0.502051 0.993093
Active180 chr2R 15848000 15921000 2.96266 12.7635 4 0.740665 1.62551
Null231 chr2R 15931000 15973000 -0.0170696 0.0828165 5 -0.00341391 0.128653
Active181 chr2R 15988000 16018000 -0.241042 0.55292 13 -0.0185417 0.205398
Null233 chr2R 16018000 16096000 2.28267 4.53296 5 0.456534 0.835565
Active182 chr2R 16103000 16124000 -5.74298 32.7608 5 -1.1486 2.28755
Active183 chr2R 16138000 16178000 -0.115924 0.260486 12 -0.0096603 0.147016
Active184 chr2R 16220000 16280000 1.54262 2.30089 11 0.140239 0.435321
Active185 chr2R 16280000 16351000 3.43473 5.44474 17 0.202043 0.528637
Null234 chr2R 16351000 16515000 5.95458 10.927 9 0.66162 0.881119
Null235 chr2R 16549000 16569000 1.69819 6.57168 4 0.424548 1.20941
Null236 chr2R 16594000 16769000 4.58521 12.8624 11 0.416837 0.997776
Null237 chr2R 16769000 16803000 0.856577 0.425386 4 0.214144 0.245945
PcG62 chr2R 16803000 16872000 0.525262 0.565663 7 0.0750375 0.274187
Null238 chr2R 16872000 16991000 4.19482 12.9518 7 0.59926 1.22112
Active186 chr2R 16991000 17062000 1.32051 4.13104 16 0.0825319 0.501377
Active187 chr2R 17062000 17099000 0.229498 0.278532 4 0.0573746 0.257568
Null239 chr2R 17099000 17179000 -5.54057 24.8307 13 -0.426198 1.31469
Null240 chr2R 17180000 17389000 3.48436 5.72389 3 1.16145 0.747654
Active188 chr2R 17389000 17444000 -0.300659 0.278035 13 -0.0231276 0.144404
Active189 chr2R 17470000 17514000 -1.97965 12.8454 9 -0.219962 1.17426
Null241 chr2R 17514000 17533000 0.149466 0.087731 3 0.0498219 0.163589
Active190 chr2R 17533000 17594000 9.04264 25.7721 20 0.452132 1.04124
PcG63 chr2R 17594000 17659000 0.257567 6.84229 4 0.0643918 1.3063
Active191 chr2R 17659000 17684000 -5.89484 28.9104 7 -0.84212 1.84957
Null242 chr2R 17684000 17701000 -0.595283 0.797834 6 -0.0992138 0.350897
Null243 chr2R 17701000 17721000 -0.535922 0.32002 2 -0.267961 0.296996
Null244 chr2R 17721000 17793000 3.41187 13.3358 19 0.179572 0.818314
PcG64 chr2R 17793000 17849000 -2.55919 4.42913 5 -0.511837 0.789841
Null245 chr2R 17875001 18075000 -5.44579 13.6959 6 -0.907632 1.20783
Null246 chr2R 18087000 18125000 1.25397 1.30317 3 0.417988 0.509585
Active192 chr2R 18125000 18183000 1.73971 1.58886 20 0.0869855 0.268098
PcG65 chr2R 18183000 18307000 -2.96799 20.864 13 -0.228307 1.24611
Null247 chr2R 18370001 18412000 -53.1324 324.7 16 -3.32078 3.04405
Active194 chr2R 18412000 18455000 -0.36076 0.0907035 8 -0.045095 0.0964592
PcG66 chr2R 18496000 18552000 3.29583 39.3345 5 0.659166 2.72624
Active195 chr2R 18611000 18639000 4.25109 25.3739 13 0.327007 1.35827
Active196 chr2R 18661000 18688000 0.349982 0.532515 3 0.116661 0.40484
Null249 chr2R 18688000 18799000 -4.82588 18.1328 14 -0.344706 1.08461
Active197 chr2R 18807000 18859000 5.55973 14.3523 14 0.397124 0.931373
Null250 chr2R 18859000 18876000 -9.99482 44.2274 6 -1.6658 2.14391
Null251 chr2R 18876000 18972000 0.946569 0.745505 5 0.189314 0.336543
Null252 chr2R 18983000 19128000 4.30191 6.3509 5 0.860382 0.727957
Active198 chr2R 19144000 19165000 0.0422734 0.146908 2 0.0211367 0.270199
Null253 chr2R 19165000 19227000 -0.0521271 0.00271723 1 -0.0521271 0
Active199 chr2R 19227000 19252000 -1.33737 1.68349 3 -0.445788 0.602027
PcG67 chr2R 19252000 19285000 -0.103082 0.010626 1 -0.103082 0
Null254 chr2R 19285000 19315000 -0.419844 0.0707812 5 -0.0839689 0.084294
Null255 chr2R 19315000 19351000 2.99951 8.99706 1 2.99951 0
Active200 chr2R 19351000 19425000 5.73506 21.0635 11 0.521369 1.28181
Active201 chr2R 19466000 19505000 -1.45157 3.18917 8 -0.181446 0.604751
Null256 chr2R 19505000 19614000 -1.12263 3.40089 2 -0.561317 1.17702
PcG68 chr2R 19917000 20203000 -0.131573 0.0455178 2 -0.0657864 0.135761
Null257 chr2R 20203000 20245000 6.734 21.0432 4 1.6835 1.55776
Active202 chr2R 20254000 20279000 3.58061 6.67185 9 0.397846 0.763567
Null258 chr2R 20279000 20338000 -5.14667 16.4067 10 -0.514667 1.17294
Null259 chr2R 20338000 20367000 4.86484 15.3959 2 2.43242 1.33465
Null260 chr2R 20376000 20588000 -2.69597 48.3919 12 -0.224664 1.99554
Active204 chr2R 20617000 20679000 2.15179 4.32784 16 0.134487 0.502398
Null261 chr2R 20680000 20736000 2.74705 3.78215 2 1.37353 0.0670656
Null263 chr2R 20813000 20866000 0.240318 2.53009 3 0.0801059 0.914847
Null264 chr2R 20866000 20884000 -11.9863 88.1445 4 -2.99657 3.6134
PcG69 chr2R 20884000 20986000 5.24549 11.3183 4 1.31137 1.0535
Null265 chr2R 20986000 21023000 1.408 4.25825 9 0.156444 0.669824
Active205 chr2R 21023000 21057000 0.851674 1.55813 2 0.425837 0.77313
Null266 chr2R 21057000 21125000 11.0004 45.479 14 0.785739 1.62207
Null267 chr2R 21125000 21138000 -1.63926 1.6555 4 -0.409815 0.495909
Active206 chr2R 21158000 21183000 -0.716972 7.73914 8 -0.0896215 0.979469
Null268 chr2R 21200000 21259000 0.254307 4.46103 6 0.0423845 0.861225
Null269 chr2R 21259000 21293000 -0.487536 0.926116 3 -0.162512 0.531315
Null270 chr2R 21293000 21348000 -1.80586 30.1661 16 -0.112866 1.36844
PcG70 chr2R 21348000 21385000 1.19235 1.15382 2 0.596176 0.470624
Null271 chr2R 21385000 21481000 0.829859 1.76727 3 0.27662 0.715942
Active207 chr2R 21481000 21519000 -4.03015 7.01809 8 -0.503769 0.789606
Active208 chr2R 21535000 21560000 -2.77008 8.99207 5 -0.554017 1.22126
PcG71 chr2R 21569000 21617000 -0.603911 13.8504 5 -0.120782 1.65997
Null272 chr2R 21617000 21660000 1.41316 1.81478 9 0.157018 0.420699
Active209 chr2R 21660000 21688000 0.952042 0.928664 6 0.158674 0.36
Active210 chr2R 21688000 21729000 -0.890895 1.27037 9 -0.0989883 0.362427
Null273 chr2R 21741000 21812000 -0.900723 0.492938 2 -0.450362 0.208909
PcG73 chr2R 21812000 22058000 7.22984 30.1242 5 1.44597 1.98343
Null274 chr2R 22058000 22121000 2.96378 16.8797 13 0.227983 1.11645
Active211 chr2R 22134000 22179000 2.29613 3.99125 6 0.382688 0.720249
PcG74 chr2R 22179000 22232000 -6.70979 88.8113 14 -0.479271 2.47264
PcG75 chr2R 22232000 22290000 -5.70838 16.467 2 -2.85419 0.29514
Active212 chr2R 22317000 22353000 1.84124 11.35 4 0.46031 1.62038
Active213 chr2R 22370000 22412000 6.89634 28.6245 13 0.530488 1.38581
Null276 chr2R 22430000 22520000 9.08834 54.9945 6 1.51472 2.62133
Active214 chr2R 22527000 22563000 0.242626 0.289967 2 0.121313 0.360925
Active215 chr2R 22589000 22594000 0.336298 0.113096 1 0.336298 0
Active216 chr2R 22594000 22646000 0.432413 10.494 18 0.0240229 0.763165
Active217 chr2R 22646000 22675000 -8.37594 24.2346 15 -0.558396 1.14186
Active218 chr2R 22675000 22701000 0.519233 1.83027 4 0.129808 0.663865
Null278 chr2R 22701000 22727000 0.156974 0.024641 1 0.156974 0
Null279 chr2R 22745000 22885000 5.47335 32.7157 13 0.421027 1.52949
Active219 chr2R 22885000 22943000 1.85545 1.38805 14 0.132532 0.285625
Null281 chr2R 22969000 22999000 0.515022 0.635177 2 0.257511 0.501275
PcG76 chr2R 22999000 23044000 -0.184992 0.034222 1 -0.184992 0
PcG77 chr2R 23081000 23348000 14.826 40.2395 12 1.2355 1.3516
Null282 chr2R 23348000 23380000 -0.702595 3.94896 12 -0.0585496 0.570659
Null283 chr2R 23398000 23525000 -16.6984 494.36 9 -1.85538 7.17541
PcG78 chr2R 23566000 23619000 5.2909 18.4762 3 1.76363 1.74595
PcG79 chr2R 23619000 23657000 2.31206 5.34561 1 2.31206 0
Null284 chr2R 23657000 23711000 0.140688 2.4988 12 0.011724 0.456175
Null286 chr2R 23746000 23823000 6.69242 42.961 13 0.514802 1.74346
Active220 chr2R 23840000 23861000 2.49514 4.11672 9 0.277237 0.61689
Active221 chr2R 23861000 23910000 -0.702995 4.15659 18 -0.0390553 0.478954
Active222 chr2R 23924000 23944000 -0.249735 0.0592484 5 -0.049947 0.0967211
Active223 chr2R 23944000 23968000 2.83214 21.4978 10 0.283214 1.4386
Active224 chr2R 23968000 24023000 3.88396 4.8391 13 0.298766 0.531956
Active225 chr2R 24023000 24065000 2.01614 2.75338 19 0.106113 0.365588
Active226 chr2R 24069000 24117000 4.09436 6.78625 11 0.372215 0.691656
Null288 chr2R 24117000 24145000 -1.30771 1.04713 4 -0.326927 0.393575
Active227 chr2R 24184000 24203000 0.0484436 0.120352 4 0.0121109 0.173036
PcG80 chr2R 24203000 24265000 -0.631184 2.91059 4 -0.157796 0.838301
PcG81 chr2R 24265000 24303000 0.762475 7.79163 3 0.254158 1.59142
Null289 chr2R 24303000 24337000 3.43368 17.4382 2 1.71684 2.4024
PcG82 chr2R 24337000 24350000 -3.79915 7.51473 2 -1.89957 0.385986
PcG83 chr2R 24364000 24371000 -2.17599 4.73495 1 -2.17599 0
PcG84 chr2R 24371000 24424000 3.00169 17.9212 5 0.600339 1.7955
Null290 chr2R 24424000 24506000 -7.08268 50.1546 4 -1.77067 3.06649
PcG85 chr2R 24535000 24561000 0.222031 0.0962061 4 0.0555078 0.144812
Active228 chr2R 24561000 24603000 4.52143 22.5118 15 0.301429 1.1874
Null291 chr2R 24616000 24649000 -10.3279 47.7002 5 -2.06557 2.2964
Null292 chr2R 24657000 24695000 1.03408 2.9144 8 0.12926 0.58957
Null293 chr2R 24695000 24732000 0.627892 0.394248 1 0.627892 0
PcG86 chr2R 24797000 24870000 -0.437251 2.39144 5 -0.0874502 0.686032
Active229 chr2R 24870000 24943000 0.749098 3.01849 15 0.0499399 0.445802
Active230 chr2R 24943000 24970000 -3.3119 9.20483 9 -0.367989 0.941989
Active231 chr2R 24970000 25012000 -1.40903 6.41114 6 -0.234838 1.00667
PcG87 chr2R 25036000 25073000 3.09417 11.2163 4 0.773543 1.48516
PcG88 chr2R 25085000 25148000 2.94613 5.86749 2 1.47307 0.873969
Active232 chr3L 40001 114000 -0.717681 6.76301 2 -0.35884 1.80354
Active233 chr3L 125000 178000 1.33152 1.77712 6 0.221919 0.496928
Active234 chr3L 178000 195000 -1.15466 1.04871 3 -0.384887 0.448812
Active235 chr3L 198000 267000 -3.46279 13.0452 26 -0.133184 0.695702
Active236 chr3L 291000 328000 -0.0882283 0.021354 6 -0.0147047 0.0578167
PcG89 chr3L 371000 409000 -6.00265 22.0544 2 -3.00132 1.42101
Active237 chr3L 431000 505000 2.00847 4.03394 1 2.00847 0
Active238 chr3L 540000 599000 1.45208 5.85816 9 0.161343 0.79049
Active239 chr3L 605000 673000 -1.07401 3.22662 10 -0.107401 0.557788
Active240 chr3L 673000 712000 3.69618 13.4121 11 0.336017 1.05185
PcG91 chr3L 712000 748000 0.0240953 0.000580584 1 0.0240953 0
Active241 chr3L 748000 825000 2.78251 21.2628 4 0.695628 2.19814
Active242 chr3L 833000 855000 0.0360415 2.39526 10 0.00360415 0.489401
Null296 chr3L 869000 919000 7.71621 26.3379 7 1.10232 1.59608
Null298 chr3L 934000 1049000 -0.612896 0.511201 3 -0.204299 0.358695
PcG92 chr3L 1051000 1150000 0.583287 0.340224 1 0.583287 0
PcG93 chr3L 1164000 1178000 -0.470932 0.221777 1 -0.470932 0
PcG94 chr3L 1198000 1215000 -10.6454 64.6932 7 -1.52077 2.63233
Null299 chr3L 1221000 1246000 0.917683 13.1824 4 0.229421 1.80083
Null300 chr3L 1246000 1295000 5.05045 9.95878 6 0.841742 0.975329
Active243 chr3L 1295000 1350000 -3.1648 2.37832 17 -0.186165 0.324413
PcG95 chr3L 1365000 1420000 2.05791 2.46561 2 1.02896 0.4172
PcG96 chr3L 1427000 1486000 5.15084 18.6929 4 1.28771 1.73638
Active244 chr3L 1486000 1536000 3.86825 8.91042 7 0.552608 0.983637
Active245 chr3L 1536000 1570000 -0.833795 2.12575 9 -0.0926438 0.477086
Null301 chr3L 1577000 1595000 -0.260627 0.0679262 1 -0.260627 0
Null302 chr3L 1603000 1669000 17.2899 70.2879 22 0.785903 1.60538
PcG97 chr3L 1669000 1728000 -0.112277 0.0317473 3 -0.0374256 0.0958216
Null303 chr3L 1736000 1794000 0.174319 4.72883 13 0.0134092 0.602973
Active246 chr3L 1802000 1832000 1.7731 4.09578 7 0.2533 0.72177
Active247 chr3L 1852000 1882000 3.74361 13.2523 6 0.623934 1.34886
PcG98 chr3L 1882000 1930000 -1.56596 1.53586 4 -0.39149 0.480312
Null305 chr3L 1940000 1976000 0.770869 1.31984 8 0.0963587 0.394582
Null306 chr3L 2066000 2142000 -0.149469 0.0287297 2 -0.0747343 0.0936997
Active248 chr3L 2142000 2179000 -2.68987 4.04142 6 -0.448312 0.687449
Null307 chr3L 2185000 2243000 1.37382 1.7843 4 0.343455 0.572811
Null308 chr3L 2243000 2269000 -4.14583 14.7318 6 -0.690971 1.40636
Null309 chr3L 2269000 2409000 -0.239643 0.144755 6 -0.0399405 0.150102
Active249 chr3L 2466000 2489000 1.22328 1.49544 2 0.611641 0.611239
Null310 chr3L 2503000 2531000 -2.12077 5.58745 2 -1.06039 1.29202
Null311 chr3L 2531000 2555000 -0.13994 0.0195831 1 -0.13994 0
Null312 chr3L 2586000 2630000 0.21356 0.11107 7 0.0305086 0.122214
Active251 chr3L 2630000 2655000 4.97391 19.1127 6 0.828984 1.58058
Null313 chr3L 2655000 2750000 2.14064 4.58233 1 2.14064 0
Active252 chr3L 2765000 2797000 -0.367736 0.112168 7 -0.0525338 0.115171
Active254 chr3L 2857000 2888000 -0.211016 0.0445279 1 -0.211016 0
Null314 chr3L 2888000 2934000 -0.69187 0.413688 2 -0.345935 0.29525
Null315 chr3L 2938000 3034000 -0.0673716 0.00453894 1 -0.0673716 0
Active255 chr3L 3034000 3066000 0.54416 0.25107 7 0.0777372 0.172696
Active256 chr3L 3066000 3127000 5.03385 12.5077 5 1.00677 1.21981
Active257 chr3L 3127000 3191000 -1.58726 31.6661 20 -0.0793632 1.25579
Active258 chr3L 3191000 3223000 -4.53169 7.29405 12 -0.377641 0.682074
Null316 chr3L 3281000 3304000 -0.322866 0.455507 4 -0.0807165 0.327661
Active259 chr3L 3335000 3375000 -1.18199 32.6586 6 -0.196999 2.32471
PcG99 chr3L 3375000 3461000 0.603604 0.64777 4 0.150901 0.373057
Null317 chr3L 3461000 3572000 -3.04311 8.32511 5 -0.608623 1.13781
Null318 chr3L 3578000 3604000 -0.627569 0.393843 1 -0.627569 0
PcG100 chr3L 3605000 3794000 1.69307 1.87787 3 0.564358 0.554487
Active260 chr3L 3795000 3819000 0.731387 0.712978 7 0.104484 0.301558
PcG101 chr3L 3827000 3845000 0.608759 0.370588 1 0.608759 0
Null319 chr3L 3912000 3937000 -0.0899378 0.0390571 2 -0.0449689 0.132312
Null320 chr3L 3937000 4056000 3.57762 46.8111 14 0.255544 1.81062
Null321 chr3L 4056000 4102000 7.55199 87.7521 6 1.25867 3.61125
Active261 chr3L 4102000 4121000 0.661596 0.21207 4 0.165399 0.16019
Active262 chr3L 4134000 4170000 9.87101 69.9678 9 1.09678 2.56345
Null322 chr3L 4170000 4220000 18.4889 82.58 12 1.54074 2.12316
Active263 chr3L 4252000 4286000 -1.77245 1.78177 9 -0.196939 0.398985
Active264 chr3L 4286000 4325000 3.06886 12.2682 8 0.383608 1.17744
Active265 chr3L 4337000 4409000 0.477555 1.56407 10 0.0477555 0.392589
Null323 chr3L 4409000 4445000 3.86167 7.70129 2 1.93084 0.350021
Null324 chr3L 4455000 4530000 12.1951 31.211 8 1.52439 1.25603
Active266 chr3L 4530000 4554000 1.05034 0.557127 4 0.262586 0.265199
Null325 chr3L 4554000 4641000 3.14346 11.6018 3 1.04782 1.66413
Null327 chr3L 4669000 4799000 1.27313 4.20129 3 0.424377 1.10469
Null328 chr3L 4799000 4840000 2.21212 2.74694 4 0.55303 0.617164
Null329 chr3L 4840000 5035000 -0.561095 14.7409 4 -0.140274 1.91456
Null330 chr3L 5046000 5100000 0.429085 0.184114 1 0.429085 0
Null331 chr3L 5121000 5293000 6.54552 13.4119 17 0.385031 0.800429
Active267 chr3L 5346000 5372000 -0.61476 0.359349 5 -0.122952 0.238228
Null334 chr3L 5385000 5459000 -0.100444 0.0100889 1 -0.100444 0
Null335 chr3L 5461000 5549000 5.33619 60.6655 2 2.66809 4.81809
Active268 chr3L 5549000 5608000 0.511285 2.24093 10 0.0511285 0.470616
Null336 chr3L 5608000 5747000 -3.16099 10.9209 3 -1.05366 1.59063
Active269 chr3L 5747000 5815000 3.13034 8.02333 22 0.142288 0.586899
PcG102 chr3L 5815000 5870000 -0.00517237 2.67535e-05 1 -0.00517237 0
Null337 chr3L 5870000 5922000 0.00945374 0.641146 4 0.00236343 0.400351
Null338 chr3L 5922000 6069000 9.70708 81.2205 13 0.746698 2.38541
Null339 chr3L 6069000 6120000 5.46458 14.2127 8 0.683072 1.14455
Active270 chr3L 6122000 6158000 25.7028 98.0311 12 2.1419 1.89249
Active271 chr3L 6158000 6218000 1.73072 5.07402 10 0.173072 0.690976
Active272 chr3L 6218000 6220000 3.14725 10.4011 2 1.57363 1.65053
PcG103 chr3L 6226000 6264000 7.33601 17.5559 4 1.834 1.01263
PcG104 chr3L 6264000 6338000 0.945789 1.64533 2 0.472894 0.773974
PcG105 chr3L 6430001 6486000 -0.414295 0.084872 3 -0.138098 0.0960181
Null340 chr3L 6498000 6682000 0.103954 8.44135 8 0.0129942 1.02713
Null341 chr3L 6682000 6742000 4.72083 16.826 5 0.944167 1.57282
PcG106 chr3L 6758000 6892000 0.429363 2.45148 4 0.107341 0.775466
PcG107 chr3L 6899000 6943000 -3.41345 10.3456 4 -0.853363 1.36315
Null342 chr3L 6995000 7015000 0.22836 0.0521484 1 0.22836 0
Null343 chr3L 7015000 7067000 -1.04611 1.09434 1 -1.04611 0
Null344 chr3L 7067000 7129000 0.129796 1.99822 7 0.0185423 0.533962
Active273 chr3L 7129000 7160000 10.8772 73.0583 4 2.71931 3.29696
Null345 chr3L 7160000 7232000 1.34319 1.80415 1 1.34319 0
Active274 chr3L 7232000 7275000 0.550185 4.04729 10 0.0550185 0.6338
Active275 chr3L 7318000 7373000 4.87492 35.5282 17 0.28676 1.41692
Null347 chr3L 7393000 7506000 -0.646784 9.1415 8 -0.080848 1.0659
Active276 chr3L 7506000 7538000 -3.96077 14.2742 3 -1.32026 1.73637
Null348 chr3L 7538000 7640000 4.88481 14.4936 5 0.976963 1.39437
Active277 chr3L 7713000 7743000 2.6267 5.67274 4 0.656676 0.993459
Null349 chr3L 7743000 7770000 -7.37354 15.9679 6 -1.22892 1.07288
Null350 chr3L 7771000 7799000 3.72523 13.8774 1 3.72523 0
Active278 chr3L 7804000 7811000 0.0744711 0.00554594 1 0.0744711 0
Active279 chr3L 7811000 7870000 0.823716 1.09148 2 0.411858 0.613281
Null351 chr3L 7870000 7911000 0.0253919 0.000644748 1 0.0253919 0
Active280 chr3L 7911000 7915000 0.596833 0.161863 4 0.149208 0.134917
PcG108 chr3L 7929000 7970000 -1.4253 2.58995 5 -0.285059 0.660856
Active281 chr3L 8025000 8057000 -0.921235 0.848673 1 -0.921235 0
Active282 chr3L 8057000 8083000 -0.337729 0.614511 2 -0.168864 0.527959
Null352 chr3L 8083000 8104000 0.788716 0.622073 1 0.788716 0
Active283 chr3L 8108000 8151000 2.6283 7.85693 12 0.219025 0.778956
Null353 chr3L 8178000 8207000 10.4858 29.3037 14 0.748984 1.2378
Null354 chr3L 8220000 8285000 24.9978 191.882 7 3.57111 3.82869
Active284 chr3L 8285000 8317000 -4.59083 24.475 10 -0.459083 1.49557
Null355 chr3L 8317000 8360000 2.52548 19.1078 7 0.360783 1.6123
Active285 chr3L 8360000 8396000 8.95804 54.3814 5 1.79161 2.76883
Null356 chr3L 8403000 8421000 0.0840833 0.0422288 4 0.0210208 0.100575
Null357 chr3L 8421000 8441000 0.45129 0.240905 3 0.15043 0.240151
Active286 chr3L 8450000 8489000 -0.0665959 0.00738108 2 -0.0332979 0.0508113
Active287 chr3L 8502000 8524000 1.71607 2.267 8 0.214508 0.487197
